MONTH,DAY_OF_MONTH,OP_CARRIER_FL_NUM,ORIGIN_CITY_NAME,DEST_CITY_NAME,DEP_DELAY,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,22,2380,"Newark, NJ","Boston, MA",25,,1,0,29,0,24
1,22,2479,"Boston, MA","Newark, NJ",21,,21,0,3,0,0
1,22,2579,"Boston, MA","Newark, NJ",-8,,0,0,21,0,0
1,22,2580,"Newark, NJ","Boston, MA",-5,,,,,,
1,22,2679,"Boston, MA","Newark, NJ",-2,,,,,,
1,22,2680,"Newark, NJ","Boston, MA",-17,,,,,,
1,22,2779,"Boston, MA","Newark, NJ",-10,,,,,,
1,22,2806,"Fort Lauderdale, FL","Newark, NJ",40,,26,0,0,0,0
1,22,2927,"Newark, NJ","Orlando, FL",-4,,,,,,
1,22,2928,"Orlando, FL","Newark, NJ",1,,,,,,
1,23,5,"Newark, NJ","Fort Lauderdale, FL",-11,,,,,,
1,23,6,"Fort Lauderdale, FL","Newark, NJ",91,,0,0,86,0,0
1,23,27,"Newark, NJ","Orlando, FL",-7,,0,0,16,0,0
1,23,28,"Orlando, FL","Newark, NJ",-6,,,,,,
1,23,106,"Fort Lauderdale, FL","Newark, NJ",42,,0,0,30,0,0
1,23,127,"Newark, NJ","Orlando, FL",32,,7,0,0,0,14
1,23,128,"Orlando, FL","Newark, NJ",21,,0,0,14,0,1
1,23,205,"Newark, NJ","Fort Lauderdale, FL",-7,,,,,,
1,23,211,"Newark, NJ","Fort Myers, FL",-15,,,,,,
1,23,227,"Newark, NJ","Orlando, FL",96,,10,0,0,0,84
1,23,228,"Orlando, FL","Newark, NJ",27,,,,,,
1,23,305,"Newark, NJ","Fort Lauderdale, FL",-8,,,,,,
1,23,306,"Fort Lauderdale, FL","Newark, NJ",-9,,,,,,
1,23,543,"Newark, NJ","West Palm Beach/Palm Beach, FL",43,,2,0,7,0,41
1,23,573,"Newark, NJ","Tampa, FL",-8,,,,,,
1,23,574,"Tampa, FL","Newark, NJ",-5,,,,,,
1,23,612,"Fort Myers, FL","Newark, NJ",43,,0,0,25,0,16
1,23,644,"West Palm Beach/Palm Beach, FL","Newark, NJ",-4,,,,,,
1,23,705,"Newark, NJ","Fort Lauderdale, FL",-5,,,,,,
1,23,706,"Fort Lauderdale, FL","Newark, NJ",47,,13,0,0,0,15
1,23,728,"Orlando, FL","Newark, NJ",-9,,,,,,
1,23,811,"Newark, NJ","Fort Myers, FL",-5,,,,,,
1,23,812,"Fort Myers, FL","Newark, NJ",-10,,,,,,
1,23,828,"Orlando, FL","Newark, NJ",68,,0,0,71,0,0
1,23,905,"Newark, NJ","Fort Lauderdale, FL",68,,6,0,4,0,62
1,23,927,"Newark, NJ","Orlando, FL",-10,,,,,,
1,23,1043,"Newark, NJ","West Palm Beach/Palm Beach, FL",3,,3,0,35,0,0
1,23,1289,"Newark, NJ","San Juan, PR",-7,,,,,,
1,23,1290,"San Juan, PR","Newark, NJ",-7,,,,,,
1,23,1389,"Newark, NJ","San Juan, PR",39,,21,0,0,0,6
1,23,1443,"Newark, NJ","West Palm Beach/Palm Beach, FL",-8,,,,,,
1,23,1444,"West Palm Beach/Palm Beach, FL","Newark, NJ",16,,,,,,
1,23,1505,"Newark, NJ","Fort Lauderdale, FL",-5,,,,,,
1,23,1511,"Newark, NJ","Fort Myers, FL",83,,11,0,0,0,66
1,23,1512,"Fort Myers, FL","Newark, NJ",62,,0,0,0,0,36
1,23,1527,"Newark, NJ","Orlando, FL",1,,,,,,
1,23,1944,"West Palm Beach/Palm Beach, FL","Newark, NJ",104,,0,0,38,0,42
1,23,1973,"Newark, NJ","Tampa, FL",-11,,,,,,
1,23,1990,"San Juan, PR","Newark, NJ",-1,,,,,,
1,23,2006,"Fort Lauderdale, FL","Newark, NJ",-9,,,,,,
1,23,2028,"Orlando, FL","Newark, NJ",-4,,,,,,
1,23,2074,"Tampa, FL","Newark, NJ",23,,0,0,18,0,3
1,23,2180,"Newark, NJ","Boston, MA",-8,,,,,,
1,23,2227,"Newark, NJ","Orlando, FL",-10,,,,,,
1,23,2279,"Boston, MA","Newark, NJ",-7,,,,,,
1,23,2280,"Newark, NJ","Boston, MA",7,,,,,,
1,23,2380,"Newark, NJ","Boston, MA",45,,8,0,0,0,35
1,23,2479,"Boston, MA","Newark, NJ",53,,2,0,0,0,40
1,23,2579,"Boston, MA","Newark, NJ",,C,,,,,
1,23,2580,"Newark, NJ","Boston, MA",,C,,,,,
1,23,2679,"Boston, MA","Newark, NJ",-5,,,,,,
1,23,2680,"Newark, NJ","Boston, MA",-8,,,,,,
1,23,2779,"Boston, MA","Newark, NJ",46,,22,0,0,0,11
1,23,2806,"Fort Lauderdale, FL","Newark, NJ",61,,6,0,0,0,38
1,23,2927,"Newark, NJ","Orlando, FL",-4,,0,0,18,0,0
1,23,2928,"Orlando, FL","Newark, NJ",-7,,,,,,
1,24,5,"Newark, NJ","Fort Lauderdale, FL",-5,,,,,,
1,24,6,"Fort Lauderdale, FL","Newark, NJ",31,,0,0,34,0,0
1,24,27,"Newark, NJ","Orlando, FL",-4,,,,,,
1,24,28,"Orlando, FL","Newark, NJ",0,,,,,,
1,24,106,"Fort Lauderdale, FL","Newark, NJ",39,,0,0,22,0,0
1,24,127,"Newark, NJ","Orlando, FL",9,,,,,,
1,24,128,"Orlando, FL","Newark, NJ",30,,,,,,
1,24,205,"Newark, NJ","Fort Lauderdale, FL",-11,,,,,,
1,24,211,"Newark, NJ","Fort Myers, FL",-14,,,,,,
1,24,227,"Newark, NJ","Orlando, FL",43,,9,0,5,0,34
1,24,228,"Orlando, FL","Newark, NJ",8,,,,,,
1,24,305,"Newark, NJ","Fort Lauderdale, FL",17,,17,0,2,0,0
1,24,306,"Fort Lauderdale, FL","Newark, NJ",-7,,,,,,
1,24,543,"Newark, NJ","West Palm Beach/Palm Beach, FL",40,,10,0,21,0,30
1,24,573,"Newark, NJ","Tampa, FL",-10,,,,,,
1,24,574,"Tampa, FL","Newark, NJ",-7,,,,,,
1,24,612,"Fort Myers, FL","Newark, NJ",56,,0,0,29,0,1
1,24,644,"West Palm Beach/Palm Beach, FL","Newark, NJ",-16,,,,,,
1,24,705,"Newark, NJ","Fort Lauderdale, FL",6,,6,0,11,0,0
1,24,706,"Fort Lauderdale, FL","Newark, NJ",-5,,,,,,
1,24,728,"Orlando, FL","Newark, NJ",-10,,,,,,
1,24,811,"Newark, NJ","Fort Myers, FL",12,,,,,,
1,24,812,"Fort Myers, FL","Newark, NJ",3,,,,,,
1,24,828,"Orlando, FL","Newark, NJ",34,,0,0,20,0,0
1,24,905,"Newark, NJ","Fort Lauderdale, FL",17,,,,,,
1,24,927,"Newark, NJ","Orlando, FL",-10,,,,,,
1,24,1043,"Newark, NJ","West Palm Beach/Palm Beach, FL",0,,,,,,
1,24,1289,"Newark, NJ","San Juan, PR",0,,,,,,
1,24,1290,"San Juan, PR","Newark, NJ",36,,,,,,
1,24,1389,"Newark, NJ","San Juan, PR",-3,,,,,,
1,24,1443,"Newark, NJ","West Palm Beach/Palm Beach, FL",-12,,,,,,
1,24,1444,"West Palm Beach/Palm Beach, FL","Newark, NJ",5,,,,,,
1,24,1505,"Newark, NJ","Fort Lauderdale, FL",-6,,0,0,24,0,0
1,24,1511,"Newark, NJ","Fort Myers, FL",20,,0,0,0,0,15
1,24,1512,"Fort Myers, FL","Newark, NJ",-4,,,,,,
1,24,1527,"Newark, NJ","Orlando, FL",1,,,,,,
1,24,1944,"West Palm Beach/Palm Beach, FL","Newark, NJ",19,,0,0,12,0,9
1,24,1973,"Newark, NJ","Tampa, FL",-8,,,,,,
1,24,1990,"San Juan, PR","Newark, NJ",-3,,,,,,
1,24,2006,"Fort Lauderdale, FL","Newark, NJ",-11,,,,,,
1,24,2028,"Orlando, FL","Newark, NJ",-5,,,,,,
1,24,2074,"Tampa, FL","Newark, NJ",10,,,,,,
1,24,2180,"Newark, NJ","Boston, MA",-13,,,,,,
1,24,2227,"Newark, NJ","Orlando, FL",-9,,,,,,
1,24,2279,"Boston, MA","Newark, NJ",-5,,,,,,
1,24,2280,"Newark, NJ","Boston, MA",-7,,,,,,
1,24,2380,"Newark, NJ","Boston, MA",-12,,,,,,
1,24,2479,"Boston, MA","Newark, NJ",-11,,,,,,
1,24,2579,"Boston, MA","Newark, NJ",-8,,,,,,
1,24,2580,"Newark, NJ","Boston, MA",-2,,,,,,
1,24,2679,"Boston, MA","Newark, NJ",-1,,,,,,
1,24,2680,"Newark, NJ","Boston, MA",93,,80,0,0,0,0
1,24,2779,"Boston, MA","Newark, NJ",-8,,,,,,
1,24,2806,"Fort Lauderdale, FL","Newark, NJ",4,,4,0,12,0,0
1,24,2927,"Newark, NJ","Orlando, FL",-8,,,,,,
1,24,2928,"Orlando, FL","Newark, NJ",-7,,,,,,
1,25,5,"Newark, NJ","Fort Lauderdale, FL",13,,13,0,6,0,0
1,25,6,"Fort Lauderdale, FL","Newark, NJ",-6,,,,,,
1,25,27,"Newark, NJ","Orlando, FL",24,,22,0,18,0,2
1,25,28,"Orlando, FL","Newark, NJ",-8,,,,,,
1,25,106,"Fort Lauderdale, FL","Newark, NJ",-4,,,,,,
1,25,127,"Newark, NJ","Orlando, FL",-5,,,,,,
1,25,128,"Orlando, FL","Newark, NJ",33,,25,0,0,0,0
1,25,205,"Newark, NJ","Fort Lauderdale, FL",-8,,,,,,
1,25,211,"Newark, NJ","Fort Myers, FL",9,,,,,,
1,25,227,"Newark, NJ","Orlando, FL",-3,,,,,,
1,25,228,"Orlando, FL","Newark, NJ",94,,83,0,0,0,0
1,25,244,"West Palm Beach/Palm Beach, FL","Newark, NJ",-15,,,,,,
1,25,305,"Newark, NJ","Fort Lauderdale, FL",1,,,,,,
1,25,306,"Fort Lauderdale, FL","Newark, NJ",-8,,,,,,
1,25,543,"Newark, NJ","West Palm Beach/Palm Beach, FL",82,,11,0,0,0,68
1,25,573,"Newark, NJ","Tampa, FL",0,,,,,,
1,25,574,"Tampa, FL","Newark, NJ",5,,,,,,
1,25,612,"Fort Myers, FL","Newark, NJ",61,,61,0,10,0,0
1,25,644,"West Palm Beach/Palm Beach, FL","Newark, NJ",2,,,,,,
1,25,705,"Newark, NJ","Fort Lauderdale, FL",-3,,,,,,
1,25,706,"Fort Lauderdale, FL","Newark, NJ",17,,,,,,
1,25,728,"Orlando, FL","Newark, NJ",16,,,,,,
1,25,811,"Newark, NJ","Fort Myers, FL",-10,,,,,,
1,25,812,"Fort Myers, FL","Newark, NJ",-8,,,,,,
1,25,828,"Orlando, FL","Newark, NJ",-1,,,,,,
1,25,905,"Newark, NJ","Fort Lauderdale, FL",-3,,,,,,
1,25,927,"Newark, NJ","Orlando, FL",9,,,,,,
1,25,1043,"Newark, NJ","West Palm Beach/Palm Beach, FL",16,,,,,,
1,25,1143,"Newark, NJ","West Palm Beach/Palm Beach, FL",-5,,,,,,
1,25,1289,"Newark, NJ","San Juan, PR",-7,,,,,,
1,25,1290,"San Juan, PR","Newark, NJ",-8,,,,,,
1,25,1389,"Newark, NJ","San Juan, PR",23,,,,,,
1,25,1443,"Newark, NJ","West Palm Beach/Palm Beach, FL",11,,,,,,
1,25,1444,"West Palm Beach/Palm Beach, FL","Newark, NJ",114,,76,0,0,0,32
1,25,1505,"Newark, NJ","Fort Lauderdale, FL",-7,,,,,,
1,25,1511,"Newark, NJ","Fort Myers, FL",-4,,,,,,
1,25,1512,"Fort Myers, FL","Newark, NJ",-14,,,,,,
1,25,1527,"Newark, NJ","Orlando, FL",6,,,,,,
1,25,1944,"West Palm Beach/Palm Beach, FL","Newark, NJ",9,,,,,,
1,25,1973,"Newark, NJ","Tampa, FL",-5,,,,,,
1,25,1990,"San Juan, PR","Newark, NJ",2,,,,,,
1,25,2006,"Fort Lauderdale, FL","Newark, NJ",8,,,,,,
1,25,2028,"Orlando, FL","Newark, NJ",17,,,,,,
1,25,2074,"Tampa, FL","Newark, NJ",-3,,,,,,
1,25,2180,"Newark, NJ","Boston, MA",,A,,,,,
1,25,2227,"Newark, NJ","Orlando, FL",-9,,,,,,
1,25,2279,"Boston, MA","Newark, NJ",-5,,,,,,
1,25,2280,"Newark, NJ","Boston, MA",0,,,,,,
1,25,2380,"Newark, NJ","Boston, MA",-10,,,,,,
1,25,2479,"Boston, MA","Newark, NJ",-8,,,,,,
1,25,2579,"Boston, MA","Newark, NJ",-2,,,,,,
1,25,2580,"Newark, NJ","Boston, MA",1,,,,,,
1,25,2679,"Boston, MA","Newark, NJ",-7,,,,,,
1,25,2680,"Newark, NJ","Boston, MA",-13,,,,,,
1,25,2779,"Boston, MA","Newark, NJ",63,,55,0,0,0,0
1,25,2806,"Fort Lauderdale, FL","Newark, NJ",0,,,,,,
1,25,2927,"Newark, NJ","Orlando, FL",-10,,,,,,
1,25,2928,"Orlando, FL","Newark, NJ",-2,,,,,,
1,26,5,"Newark, NJ","Fort Lauderdale, FL",-1,,,,,,
1,26,6,"Fort Lauderdale, FL","Newark, NJ",10,,,,,,
1,26,27,"Newark, NJ","Orlando, FL",0,,,,,,
1,26,28,"Orlando, FL","Newark, NJ",-3,,,,,,
1,26,106,"Fort Lauderdale, FL","Newark, NJ",-3,,,,,,
1,26,127,"Newark, NJ","Orlando, FL",13,,,,,,
1,26,128,"Orlando, FL","Newark, NJ",255,,237,0,0,0,0
1,26,205,"Newark, NJ","Fort Lauderdale, FL",-14,,,,,,
1,26,211,"Newark, NJ","Fort Myers, FL",-3,,,,,,
1,26,227,"Newark, NJ","Orlando, FL",8,,,,,,
1,26,228,"Orlando, FL","Newark, NJ",1,,,,,,
1,26,244,"West Palm Beach/Palm Beach, FL","Newark, NJ",-11,,,,,,
1,26,305,"Newark, NJ","Fort Lauderdale, FL",16,,,,,,
1,26,306,"Fort Lauderdale, FL","Newark, NJ",-5,,,,,,
1,26,543,"Newark, NJ","West Palm Beach/Palm Beach, FL",-5,,,,,,
1,26,573,"Newark, NJ","Tampa, FL",-2,,,,,,
1,26,574,"Tampa, FL","Newark, NJ",-13,,,,,,
1,26,612,"Fort Myers, FL","Newark, NJ",-9,,,,,,
1,26,644,"West Palm Beach/Palm Beach, FL","Newark, NJ",-8,,,,,,
1,26,705,"Newark, NJ","Fort Lauderdale, FL",-7,,,,,,
1,26,706,"Fort Lauderdale, FL","Newark, NJ",5,,,,,,
1,26,728,"Orlando, FL","Newark, NJ",-2,,,,,,
1,26,811,"Newark, NJ","Fort Myers, FL",-9,,,,,,
1,26,812,"Fort Myers, FL","Newark, NJ",-6,,,,,,
1,26,828,"Orlando, FL","Newark, NJ",11,,,,,,
1,26,905,"Newark, NJ","Fort Lauderdale, FL",4,,,,,,
1,26,927,"Newark, NJ","Orlando, FL",-6,,,,,,
1,26,1043,"Newark, NJ","West Palm Beach/Palm Beach, FL",4,,,,,,
1,26,1143,"Newark, NJ","West Palm Beach/Palm Beach, FL",-7,,,,,,
1,26,1289,"Newark, NJ","San Juan, PR",5,,,,,,
1,26,1290,"San Juan, PR","Newark, NJ",-14,,,,,,
1,26,1389,"Newark, NJ","San Juan, PR",4,,,,,,
1,26,1443,"Newark, NJ","West Palm Beach/Palm Beach, FL",203,,0,0,0,0,179
1,26,1444,"West Palm Beach/Palm Beach, FL","Newark, NJ",17,,17,0,6,0,0
1,26,1505,"Newark, NJ","Fort Lauderdale, FL",-2,,,,,,
1,26,1511,"Newark, NJ","Fort Myers, FL",9,,,,,,
1,26,1512,"Fort Myers, FL","Newark, NJ",-12,,,,,,
1,26,1527,"Newark, NJ","Orlando, FL",19,,,,,,
1,26,1944,"West Palm Beach/Palm Beach, FL","Newark, NJ",-8,,,,,,
1,26,1973,"Newark, NJ","Tampa, FL",16,,,,,,
1,26,1990,"San Juan, PR","Newark, NJ",-8,,,,,,
1,26,2006,"Fort Lauderdale, FL","Newark, NJ",-7,,,,,,
1,26,2028,"Orlando, FL","Newark, NJ",-5,,,,,,
1,26,2074,"Tampa, FL","Newark, NJ",13,,,,,,
1,26,2180,"Newark, NJ","Boston, MA",1,,,,,,
1,26,2227,"Newark, NJ","Orlando, FL",-4,,,,,,
1,26,2279,"Boston, MA","Newark, NJ",-11,,,,,,
1,26,2280,"Newark, NJ","Boston, MA",-6,,,,,,
1,26,2380,"Newark, NJ","Boston, MA",21,,18,0,0,0,0
1,26,2479,"Boston, MA","Newark, NJ",18,,,,,,
1,26,2579,"Boston, MA","Newark, NJ",2,,2,0,13,0,0
1,26,2580,"Newark, NJ","Boston, MA",-3,,,,,,
1,26,2679,"Boston, MA","Newark, NJ",11,,,,,,
1,26,2680,"Newark, NJ","Boston, MA",-2,,,,,,
1,26,2779,"Boston, MA","Newark, NJ",10,,,,,,
1,26,2806,"Fort Lauderdale, FL","Newark, NJ",20,,,,,,
1,26,2927,"Newark, NJ","Orlando, FL",-8,,,,,,
1,26,2928,"Orlando, FL","Newark, NJ",-10,,,,,,
1,27,5,"Newark, NJ","Fort Lauderdale, FL",-5,,,,,,
1,27,6,"Fort Lauderdale, FL","Newark, NJ",73,,59,0,0,0,0
1,27,27,"Newark, NJ","Orlando, FL",7,,,,,,
1,27,28,"Orlando, FL","Newark, NJ",9,,,,,,
1,27,106,"Fort Lauderdale, FL","Newark, NJ",8,,,,,,
1,27,127,"Newark, NJ","Orlando, FL",21,,,,,,
1,27,128,"Orlando, FL","Newark, NJ",5,,,,,,
1,27,205,"Newark, NJ","Fort Lauderdale, FL",-6,,,,,,
1,27,211,"Newark, NJ","Fort Myers, FL",-6,,,,,,
1,27,227,"Newark, NJ","Orlando, FL",-3,,,,,,
1,27,228,"Orlando, FL","Newark, NJ",-6,,,,,,
1,27,244,"West Palm Beach/Palm Beach, FL","Newark, NJ",-11,,,,,,
1,27,305,"Newark, NJ","Fort Lauderdale, FL",22,,,,,,
1,27,306,"Fort Lauderdale, FL","Newark, NJ",-11,,,,,,
1,27,543,"Newark, NJ","West Palm Beach/Palm Beach, FL",-15,,,,,,
1,27,573,"Newark, NJ","Tampa, FL",16,,,,,,
1,27,574,"Tampa, FL","Newark, NJ",-5,,,,,,
1,27,612,"Fort Myers, FL","Newark, NJ",1,,,,,,
1,27,644,"West Palm Beach/Palm Beach, FL","Newark, NJ",4,,,,,,
1,27,705,"Newark, NJ","Fort Lauderdale, FL",27,,6,0,0,0,9
1,27,706,"Fort Lauderdale, FL","Newark, NJ",0,,,,,,
1,27,728,"Orlando, FL","Newark, NJ",3,,,,,,
1,27,811,"Newark, NJ","Fort Myers, FL",-5,,,,,,
1,27,812,"Fort Myers, FL","Newark, NJ",-1,,,,,,
1,27,828,"Orlando, FL","Newark, NJ",3,,,,,,
1,27,905,"Newark, NJ","Fort Lauderdale, FL",-12,,,,,,
1,27,927,"Newark, NJ","Orlando, FL",18,,,,,,
1,27,1043,"Newark, NJ","West Palm Beach/Palm Beach, FL",14,,,,,,
1,27,1143,"Newark, NJ","West Palm Beach/Palm Beach, FL",0,,,,,,
1,27,1289,"Newark, NJ","San Juan, PR",38,,31,0,0,0,0
1,27,1290,"San Juan, PR","Newark, NJ",30,,9,0,1,0,21
1,27,1389,"Newark, NJ","San Juan, PR",-10,,,,,,
1,27,1443,"Newark, NJ","West Palm Beach/Palm Beach, FL",-14,,,,,,
1,27,1444,"West Palm Beach/Palm Beach, FL","Newark, NJ",-5,,,,,,
1,27,1505,"Newark, NJ","Fort Lauderdale, FL",-8,,,,,,
1,27,1511,"Newark, NJ","Fort Myers, FL",-1,,,,,,
1,27,1512,"Fort Myers, FL","Newark, NJ",-10,,,,,,
1,27,1527,"Newark, NJ","Orlando, FL",15,,,,,,
1,27,1944,"West Palm Beach/Palm Beach, FL","Newark, NJ",-10,,,,,,
1,27,1973,"Newark, NJ","Tampa, FL",2,,,,,,
1,27,1990,"San Juan, PR","Newark, NJ",-5,,,,,,
1,27,2006,"Fort Lauderdale, FL","Newark, NJ",-8,,,,,,
1,27,2028,"Orlando, FL","Newark, NJ",19,,15,0,0,0,0
1,27,2074,"Tampa, FL","Newark, NJ",13,,5,0,5,0,8
1,27,2180,"Newark, NJ","Boston, MA",-10,,,,,,
1,27,2227,"Newark, NJ","Orlando, FL",-8,,,,,,
1,27,2279,"Boston, MA","Newark, NJ",-6,,,,,,
1,27,2580,"Newark, NJ","Boston, MA",56,,2,0,0,0,45
1,27,2806,"Fort Lauderdale, FL","Newark, NJ",-1,,,,,,
1,27,2971,"Boston, MA","Newark, NJ",-11,,,,,,
1,28,5,"Newark, NJ","Fort Lauderdale, FL",-10,,,,,,
1,28,6,"Fort Lauderdale, FL","Newark, NJ",-5,,,,,,
1,28,27,"Newark, NJ","Orlando, FL",3,,,,,,
1,28,28,"Orlando, FL","Newark, NJ",1,,,,,,
1,28,106,"Fort Lauderdale, FL","Newark, NJ",17,,,,,,
1,28,127,"Newark, NJ","Orlando, FL",0,,,,,,
1,28,128,"Orlando, FL","Newark, NJ",20,,0,0,23,0,0
1,28,205,"Newark, NJ","Fort Lauderdale, FL",16,,,,,,
1,28,211,"Newark, NJ","Fort Myers, FL",-5,,,,,,
1,28,227,"Newark, NJ","Orlando, FL",-6,,,,,,
1,28,228,"Orlando, FL","Newark, NJ",62,,8,0,0,0,41
1,28,244,"West Palm Beach/Palm Beach, FL","Newark, NJ",-10,,,,,,
1,28,305,"Newark, NJ","Fort Lauderdale, FL",10,,,,,,
1,28,306,"Fort Lauderdale, FL","Newark, NJ",-6,,,,,,
1,28,543,"Newark, NJ","West Palm Beach/Palm Beach, FL",22,,3,0,6,0,19
1,28,573,"Newark, NJ","Tampa, FL",7,,,,,,
1,28,574,"Tampa, FL","Newark, NJ",-3,,,,,,
1,28,612,"Fort Myers, FL","Newark, NJ",44,,0,0,15,0,4
1,28,644,"West Palm Beach/Palm Beach, FL","Newark, NJ",-4,,,,,,
1,28,705,"Newark, NJ","Fort Lauderdale, FL",1,,,,,,
1,28,706,"Fort Lauderdale, FL","Newark, NJ",18,,0,0,19,0,0
1,28,728,"Orlando, FL","Newark, NJ",-5,,,,,,
1,28,811,"Newark, NJ","Fort Myers, FL",131,,131,0,0,0,0
1,28,812,"Fort Myers, FL","Newark, NJ",,A,,,,,
1,28,828,"Orlando, FL","Newark, NJ",84,,18,0,0,0,45
1,28,905,"Newark, NJ","Fort Lauderdale, FL",31,,9,0,19,0,22
1,28,927,"Newark, NJ","Orlando, FL",-8,,,,,,
1,28,1043,"Newark, NJ","West Palm Beach/Palm Beach, FL",-3,,,,,,
1,28,1143,"Newark, NJ","West Palm Beach/Palm Beach, FL",-10,,,,,,
1,28,1289,"Newark, NJ","San Juan, PR",-13,,,,,,
1,28,1290,"San Juan, PR","Newark, NJ",-2,,,,,,
1,28,1389,"Newark, NJ","San Juan, PR",3,,,,,,
1,28,1443,"Newark, NJ","West Palm Beach/Palm Beach, FL",-10,,,,,,
1,28,1444,"West Palm Beach/Palm Beach, FL","Newark, NJ",-5,,,,,,
1,28,1505,"Newark, NJ","Fort Lauderdale, FL",-10,,,,,,
1,28,1511,"Newark, NJ","Fort Myers, FL",77,,14,0,23,0,63
1,28,1512,"Fort Myers, FL","Newark, NJ",102,,1,0,0,0,74
1,28,1527,"Newark, NJ","Orlando, FL",-6,,,,,,
1,28,1944,"West Palm Beach/Palm Beach, FL","Newark, NJ",37,,0,0,40,0,0
1,28,1973,"Newark, NJ","Tampa, FL",-7,,,,,,
1,28,1990,"San Juan, PR","Newark, NJ",-3,,,,,,
1,28,2006,"Fort Lauderdale, FL","Newark, NJ",-7,,,,,,
1,28,2028,"Orlando, FL","Newark, NJ",-8,,,,,,
1,28,2074,"Tampa, FL","Newark, NJ",2,,,,,,
1,28,2227,"Newark, NJ","Orlando, FL",-9,,,,,,
1,28,2380,"Newark, NJ","Boston, MA",8,,,,,,
1,28,2479,"Boston, MA","Newark, NJ",-1,,,,,,
1,28,2579,"Boston, MA","Newark, NJ",20,,0,0,19,0,0
1,28,2580,"Newark, NJ","Boston, MA",3,,,,,,
1,28,2679,"Boston, MA","Newark, NJ",-9,,,,,,
1,28,2680,"Newark, NJ","Boston, MA",-11,,,,,,
1,28,2779,"Boston, MA","Newark, NJ",-5,,,,,,
1,28,2806,"Fort Lauderdale, FL","Newark, NJ",12,,,,,,
1,28,2927,"Newark, NJ","Orlando, FL",-4,,,,,,
1,28,2928,"Orlando, FL","Newark, NJ",8,,0,0,22,0,0
1,28,2972,"Newark, NJ","Boston, MA",-16,,,,,,
1,29,5,"Newark, NJ","Fort Lauderdale, FL",-9,,,,,,
1,29,6,"Fort Lauderdale, FL","Newark, NJ",-2,,,,,,
1,29,27,"Newark, NJ","Orlando, FL",-8,,,,,,
1,29,28,"Orlando, FL","Newark, NJ",-3,,,,,,
1,29,106,"Fort Lauderdale, FL","Newark, NJ",57,,30,0,0,0,2
1,29,127,"Newark, NJ","Orlando, FL",11,,11,0,15,0,0
1,29,128,"Orlando, FL","Newark, NJ",34,,,,,,
1,29,205,"Newark, NJ","Fort Lauderdale, FL",-7,,,,,,
1,29,211,"Newark, NJ","Fort Myers, FL",86,,2,0,0,0,63
1,29,227,"Newark, NJ","Orlando, FL",0,,0,0,15,0,0
1,29,228,"Orlando, FL","Newark, NJ",33,,,,,,
1,29,244,"West Palm Beach/Palm Beach, FL","Newark, NJ",-5,,,,,,
1,29,305,"Newark, NJ","Fort Lauderdale, FL",-3,,,,,,
1,29,306,"Fort Lauderdale, FL","Newark, NJ",-4,,,,,,
1,29,543,"Newark, NJ","West Palm Beach/Palm Beach, FL",65,,0,0,13,0,65
1,29,573,"Newark, NJ","Tampa, FL",-12,,,,,,
1,29,574,"Tampa, FL","Newark, NJ",3,,,,,,
1,29,612,"Fort Myers, FL","Newark, NJ",94,,8,0,0,0,57
1,29,644,"West Palm Beach/Palm Beach, FL","Newark, NJ",10,,,,,,
1,29,705,"Newark, NJ","Fort Lauderdale, FL",-5,,0,0,19,0,0
1,29,706,"Fort Lauderdale, FL","Newark, NJ",34,,,,,,
1,29,728,"Orlando, FL","Newark, NJ",-3,,,,,,
1,29,811,"Newark, NJ","Fort Myers, FL",-9,,,,,,
1,29,812,"Fort Myers, FL","Newark, NJ",2,,,,,,
1,29,828,"Orlando, FL","Newark, NJ",8,,,,,,
1,29,905,"Newark, NJ","Fort Lauderdale, FL",16,,14,0,3,0,2
1,29,927,"Newark, NJ","Orlando, FL",-10,,,,,,
1,29,1043,"Newark, NJ","West Palm Beach/Palm Beach, FL",-2,,0,0,26,0,0
1,29,1143,"Newark, NJ","West Palm Beach/Palm Beach, FL",-6,,,,,,
1,29,1289,"Newark, NJ","San Juan, PR",0,,,,,,
1,29,1290,"San Juan, PR","Newark, NJ",-1,,,,,,
1,29,1389,"Newark, NJ","San Juan, PR",9,,,,,,
1,29,1443,"Newark, NJ","West Palm Beach/Palm Beach, FL",-7,,,,,,
1,29,1444,"West Palm Beach/Palm Beach, FL","Newark, NJ",4,,,,,,
1,29,1505,"Newark, NJ","Fort Lauderdale, FL",-8,,0,0,15,0,0
1,29,1511,"Newark, NJ","Fort Myers, FL",-6,,,,,,
1,29,1512,"Fort Myers, FL","Newark, NJ",-15,,,,,,
1,29,1527,"Newark, NJ","Orlando, FL",-8,,0,0,15,0,0
1,29,1944,"West Palm Beach/Palm Beach, FL","Newark, NJ",46,,7,0,0,0,13
1,29,1973,"Newark, NJ","Tampa, FL",-3,,,,,,
1,29,1990,"San Juan, PR","Newark, NJ",-6,,,,,,
1,29,2006,"Fort Lauderdale, FL","Newark, NJ",98,,84,0,0,0,0
1,29,2028,"Orlando, FL","Newark, NJ",-10,,,,,,
1,29,2074,"Tampa, FL","Newark, NJ",7,,,,,,
1,29,2180,"Newark, NJ","Boston, MA",-4,,,,,,
