DAY_OF_MONTH,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,N6_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
23,14,1841,EWR,PBI,-3,0,,,,,
23,14,1837,EWR,AUS,11,0,,,,,
23,14,1827,SAN,EWR,-7,0,,,,,
23,14,1816,ORD,EWR,-4,0,0,0,69,0,0
23,14,1814,TPA,EWR,162,0,,,,,
23,14,1811,IAD,EWR,-1,0,0,0,27,0,0
23,14,1810,EWR,IAH,-2,0,,,,,
23,14,1809,MSY,EWR,-4,0,,,,,
23,14,1803,SJU,EWR,42,0,23,0,0,0,4
23,14,1796,SFO,EWR,-5,0,,,,,
23,14,1794,EWR,L6,11,0,,,,,
23,14,1790,EWR,FLL,-4,0,,,,,
23,14,1783,EWR,TPA,107,0,0,0,0,0,92
23,14,1775,PBI,EWR,-7,0,,,,,
23,14,1753,EWR,L6,-6,0,,,,,
23,14,1748,DFW,EWR,104,0,0,0,87,0,0
23,14,1738,SFO,EWR,-8,0,,,,,
23,14,1727,MCO,EWR,0,0,,,,,
23,14,1708,FLL,EWR,134,0,0,0,77,0,48
23,14,1676,SFO,EWR,0,0,,,,,
23,14,1666,EWR,BOS,279,0,0,0,274,0,0
23,14,1658,SNA,EWR,-7,0,,,,,
23,14,1649,EWR,RSW,-4,0,,,,,
23,14,1640,EWR,TPA,-3,0,,,,,
23,14,1626,ORD,EWR,-6,0,,,,,
23,14,1611,EWR,ORD,97,0,41,0,0,0,41
23,14,1601,MCO,EWR,35,0,0,0,41,0,0
23,14,1600,EWR,LAX,-4,0,0,0,17,0,0
23,14,1596,EWR,L6,28,0,,,,,
23,14,1586,PBI,EWR,-1,0,,,,,
23,14,1583,L6,EWR,-6,0,,,,,
23,14,1582,EWR,TPA,0,0,0,0,15,0,0
23,14,1562,FLL,EWR,106,0,0,0,101,0,0
23,14,1552,PHX,EWR,21,0,0,0,71,0,0
23,14,1551,BOS,EWR,36,0,0,0,35,0,0
23,14,1551,EWR,PDX,-10,0,,,,,
23,14,1548,EWR,MCO,-9,0,,,,,
23,14,1543,EWR,SJU,1,0,,,,,
23,14,1538,EWR,PBI,-6,0,,,,,
23,14,1537,L6,EWR,7,0,,,,,
23,14,1534,EWR,IAH,-3,0,,,,,
23,14,1534,RSW,EWR,-7,0,,,,,
23,14,1527,EWR,MCO,-5,0,,,,,
23,14,1523,EWR,SJU,-4,0,,,,,
23,14,1519,EWR,STT,-9,0,,,,,
23,14,1490,EWR,ATL,-6,0,,,,,
23,14,1489,EWR,PBI,12,0,,,,,
23,14,1483,EWR,SFO,-8,0,,,,,
23,14,1482,STT,EWR,-6,0,,,,,
23,14,1476,RDU,EWR,56,0,0,0,48,0,0
23,14,1460,EWR,SRQ,-5,0,,,,,
23,14,1458,EWR,JAC,-4,0,,,,,
23,14,1442,BUF,EWR,-11,0,,,,,
23,14,1417,EWR,MCO,-4,0,,,,,
23,14,1415,EWR,MIA,-8,0,,,,,
23,14,1402,SEA,EWR,4,0,0,0,22,0,0
23,14,1262,EWR,DEN,-9,0,,,,,
23,14,1257,EWR,SFO,-7,0,,,,,
23,14,1235,TPA,EWR,-1,0,,,,,
23,14,1202,BOS,EWR,257,0,0,0,16,0,236
23,14,1199,BOS,EWR,-3,0,,,,,
23,14,1183,EWR,RSW,0,0,,,,,
23,14,1180,EWR,ORD,102,0,0,0,0,0,91
23,14,1178,MCO,EWR,-6,0,,,,,
23,14,1173,SJU,EWR,-11,0,,,,,
23,14,1162,BQN,EWR,2,0,,,,,
23,14,1162,EWR,MSY,-10,0,,,,,
23,14,1156,EGE,EWR,12,0,,,,,
23,14,1149,EWR,MCO,7,0,,,,,
23,14,1148,EWR,LAX,-3,0,,,,,
23,14,1129,RSW,EWR,-10,0,,,,,
23,14,1125,IAH,EWR,129,0,0,0,113,0,16
23,14,1109,EWR,MIA,-10,0,,,,,
23,14,1094,PSP,EWR,-1,0,,,,,
23,14,1078,BOS,EWR,18,0,18,0,2,0,0
23,14,1076,RSW,EWR,128,0,0,0,104,0,27
23,14,1075,EWR,SNA,-8,0,,,,,
23,14,1071,EWR,BQN,-2,0,,,,,
23,14,1065,MSY,EWR,181,0,0,0,197,0,0
23,14,1056,EWR,EGE,-7,0,,,,,
23,14,1050,CLT,EWR,-7,0,,,,,
23,14,1048,ROC,EWR,139,0,138,0,0,0,0
23,14,1043,EWR,BUF,-4,0,,,,,
23,14,1039,EWR,CLT,-7,0,,,,,
23,14,1003,PHX,EWR,64,0,0,0,69,0,0
23,14,1001,EWR,MIA,0,0,,,,,
23,14,994,EWR,CLE,-5,0,,,,,
23,14,991,EWR,MCO,-4,0,,,,,
23,14,977,EWR,ORD,14,0,0,0,58,0,14
23,14,971,EWR,SEA,1,0,,,,,
23,14,904,AUS,EWR,44,0,0,0,42,0,0
23,14,897,BNA,EWR,-9,0,,,,,
23,14,832,EWR,FLL,14,0,,,,,
23,14,817,AUS,EWR,-13,0,,,,,
23,14,800,EWR,SFO,5,0,,,,,
23,14,792,ATL,EWR,140,0,0,0,153,0,0
23,14,788,EWR,SNA,-6,0,,,,,
23,14,786,SNA,EWR,84,0,0,0,121,0,0
23,14,780,ORD,EWR,104,0,0,0,168,0,0
23,14,758,EWR,LAX,1,0,,,,,
23,14,755,EWR,ORD,-10,0,,,,,
23,14,753,SFO,EWR,-3,0,0,0,15,0,0
23,14,751,SAN,EWR,-1,0,,,,,
23,14,749,DEN,EWR,96,0,56,0,0,0,17
23,14,748,IAH,EWR,57,0,0,0,42,0,0
23,14,743,EWR,ORD,32,0,32,0,0,0,0
23,14,730,EWR,MCO,-6,0,,,,,
23,14,723,PBI,EWR,-3,0,,,,,
23,14,711,EWR,FLL,14,0,,,,,
23,14,704,IAH,EWR,-8,0,0,0,19,0,0
23,14,703,EWR,LAX,4,0,,,,,
23,14,700,BOS,EWR,-5,0,,,,,
23,14,699,EWR,SAN,-5,0,,,,,
23,14,697,MIA,EWR,-9,0,,,,,
23,14,687,EWR,IAH,-1,0,,,,,
23,14,674,ATL,EWR,119,0,0,0,134,0,0
23,14,673,EWR,MSY,82,0,3,0,0,0,65
23,14,671,EWR,CHS,3,0,,,,,
23,14,665,EWR,L6,-1,0,,,,,
23,14,665,IAH,EWR,43,0,0,0,55,0,0
23,14,663,EWR,IAH,4,0,,,,,
23,14,645,JAX,EWR,26,0,0,0,17,0,0
23,14,642,LAX,EWR,-5,0,,,,,
23,14,636,ORD,EWR,-3,0,,,,,
23,14,627,DEN,EWR,71,0,71,0,1,0,0
23,14,625,EWR,MCO,-6,0,,,,,
23,14,614,EWR,L6,4,0,,,,,
23,14,609,ORD,EWR,-7,0,0,0,79,0,0
23,14,602,EWR,SLC,4,0,,,,,
23,14,601,TPA,EWR,58,0,0,0,56,0,0
23,14,600,EWR,LAX,-3,0,,,,,
23,14,600,PBI,EWR,156,0,0,0,137,0,0
23,14,581,EWR,PHX,-3,0,,,,,
23,14,577,SFO,EWR,-4,0,,,,,
23,14,576,DEN,EWR,0,0,0,0,30,0,0
23,14,568,EWR,ATL,-3,0,,,,,
23,14,558,MCO,EWR,40,0,0,0,42,0,0
23,14,557,IAH,EWR,10,0,10,0,15,0,0
23,14,548,L6,EWR,-6,0,,,,,
23,14,537,EWR,SAN,-4,0,,,,,
23,14,535,SFO,EWR,61,0,0,0,57,0,0
23,14,526,SRQ,EWR,169,0,,,,,
23,14,522,EWR,PBI,92,0,14,0,0,0,66
23,14,516,EWR,ORD,-1,0,,,,,
23,14,513,DEN,EWR,54,0,0,0,62,0,0
23,14,510,LAX,EWR,35,0,0,0,25,0,0
23,14,508,EWR,IAH,-4,0,,,,,
23,14,503,SFO,EWR,11,0,,,,,
23,14,497,EWR,SFO,-4,0,,,,,
23,14,496,ATL,EWR,36,0,0,0,30,0,0
23,14,485,EWR,DEN,5,0,,,,,
23,14,475,EWR,ATL,-2,0,,,,,
23,14,470,EWR,JAX,-4,0,,,,,
23,14,446,MCO,EWR,-5,0,,,,,
23,14,443,IAH,EWR,56,0,0,0,43,0,0
23,14,441,EWR,DFW,34,0,4,0,0,0,23
23,14,434,EWR,MCO,-4,0,,,,,
23,14,426,EWR,ORD,-2,0,0,0,20,0,0
23,14,425,EWR,RDU,-11,0,,,,,
23,14,421,EWR,BOS,54,0,0,0,130,0,0
23,14,415,LAX,EWR,-8,0,,,,,
23,14,413,EWR,DFW,-3,0,,,,,
23,14,410,ATL,EWR,15,0,0,0,22,0,0
23,14,408,IAH,EWR,-2,0,,,,,
23,14,400,EWR,BTV,0,0,,,,,
23,14,375,DFW,EWR,115,0,0,0,126,0,0
23,14,363,EWR,HNL,-8,0,,,,,
23,14,362,HNL,EWR,-9,0,,,,,
23,14,355,EWR,IAH,75,0,6,0,0,0,50
23,14,353,MIA,EWR,25,0,0,0,32,0,0
23,14,349,SFO,EWR,10,0,,,,,
23,14,343,EWR,PBI,8,0,,,,,
23,14,341,EWR,IAH,88,0,12,0,0,0,56
23,14,331,DEN,EWR,82,0,0,0,84,0,0
23,14,327,BZN,EWR,7,0,0,0,18,0,0
23,14,318,EWR,FLL,110,0,0,0,0,0,92
23,14,314,DEN,EWR,4,0,,,,,
23,14,307,EWR,SFO,-7,0,,,,,
23,14,282,EWR,DEN,-6,0,,,,,
23,14,279,MCO,EWR,3,0,,,,,
23,14,278,SEA,EWR,-9,0,,,,,
23,14,275,EWR,LAX,8,0,,,,,
23,14,271,EWR,BNA,151,0,14,0,0,0,121
23,14,259,TPA,EWR,-6,0,,,,,
23,14,247,LAX,EWR,-12,0,0,0,25,0,0
23,14,230,EWR,PHX,-12,0,,,,,
23,14,230,ORD,EWR,8,0,8,0,28,0,0
24,4,3423,CVG,EWR,237,0,0,0,216,0,0
24,4,3423,EWR,CVG,220,0,4,0,7,0,216
24,4,3425,EWR,CVG,163,0,0,0,0,0,163
24,4,3429,CVG,EWR,-5,0,,,,,
24,4,3429,EWR,CVG,-9,0,,,,,
24,1,1232,AVL,EWR,-13,0,,,,,
24,1,1233,EWR,AVL,-17,0,0,0,16,0,0
24,11,6,FLL,EWR,,1,,,,,
24,11,27,EWR,MCO,-4,0,,,,,
24,11,28,MCO,EWR,64,0,0,23,0,0,8
24,11,127,EWR,MCO,,1,,,,,
24,11,128,MCO,EWR,,1,,,,,
24,11,205,EWR,FLL,-9,0,0,0,53,0,0
24,11,227,EWR,MCO,127,0,22,0,0,0,96
24,11,244,PBI,EWR,-10,0,,,,,
24,11,305,EWR,FLL,-7,0,0,0,51,0,0
24,11,306,FLL,EWR,-6,0,,,,,
24,11,428,MCO,EWR,67,0,0,0,9,0,35
24,11,543,EWR,PBI,,1,,,,,
24,11,573,EWR,TPA,-14,0,0,0,28,0,0
24,11,574,TPA,EWR,18,0,,,,,
24,11,643,EWR,PBI,-5,0,0,0,39,0,0
24,11,644,PBI,EWR,-8,0,,,,,
24,11,705,EWR,FLL,,1,,,,,
24,11,706,FLL,EWR,230,0,0,0,195,0,0
24,11,811,EWR,RSW,-12,0,,,,,
24,11,812,RSW,EWR,21,0,,,,,
24,11,905,EWR,FLL,-12,0,,,,,
24,11,927,EWR,MCO,-8,0,0,0,24,0,0
24,11,928,MCO,EWR,69,0,0,0,80,0,53
24,11,1043,EWR,PBI,138,0,125,0,28,0,13
24,11,1044,PBI,EWR,,1,,,,,
24,11,1143,EWR,PBI,-12,0,,,,,
24,11,1280,EWR,BOS,-12,0,,,,,
24,11,1289,EWR,SJU,-8,0,,,,,
24,11,1290,SJU,EWR,-6,0,,,,,
24,11,1389,EWR,SJU,102,0,91,0,0,0,3
24,11,1505,EWR,FLL,-8,0,0,0,61,0,0
24,11,1511,EWR,RSW,24,0,20,0,0,0,0
24,11,1512,RSW,EWR,68,0,0,0,31,0,13
24,11,1527,EWR,MCO,38,0,12,0,5,0,26
24,11,1606,FLL,EWR,83,0,0,0,30,0,34
24,11,1679,BOS,EWR,136,1,,,,,
24,11,1827,EWR,MCO,55,0,55,0,13,0,0
24,11,1944,PBI,EWR,198,0,0,0,10,0,165
24,11,1973,EWR,TPA,-5,0,,,,,
24,11,1990,SJU,EWR,-4,0,,,,,
24,11,2006,FLL,EWR,0,0,,,,,
24,11,2028,MCO,EWR,146,0,0,125,0,0,12
24,11,2074,TPA,EWR,50,0,0,0,17,0,0
24,11,2279,BOS,EWR,30,0,30,0,30,0,0
24,11,2280,EWR,BOS,48,0,0,0,28,0,48
24,11,2380,EWR,BOS,54,0,4,0,51,0,50
24,11,2479,BOS,EWR,30,0,0,0,25,0,30
24,11,2579,BOS,EWR,,1,,,,,
24,11,2580,EWR,BOS,,1,,,,,
24,11,2679,BOS,EWR,81,0,7,0,0,0,71
24,11,2680,EWR,BOS,68,0,0,0,7,0,68
24,11,2828,MCO,EWR,12,0,,,,,
24,11,2905,EWR,RSW,-6,0,,,,,
24,10,703,EWR,IAH,-10,0,,,,,
24,10,712,IAH,EWR,-3,0,,,,,
24,10,760,L6,EWR,-5,0,,,,,
24,10,936,RSW,ACY,-12,0,,,,,
24,10,938,RSW,ACY,95,0,0,0,0,0,81
24,10,943,ACY,RSW,-7,0,,,,,
24,10,945,ACY,RSW,-11,0,,,,,
24,10,993,EWR,L6,0,0,,,,,
24,10,1130,MCO,EWR,-5,0,,,,,
24,10,1148,EWR,ATL,16,0,16,0,48,0,0
24,10,1150,MSY,EWR,7,0,,,,,
24,10,1159,EWR,MCO,117,0,0,0,138,0,0
24,10,1165,ATL,EWR,171,0,0,0,168,0,0
24,10,138,MCO,ACY,-6,0,,,,,
24,10,139,EWR,MCO,-7,0,,,,,
24,10,140,MCO,EWR,214,0,0,0,191,0,0
24,10,149,EWR,MCO,-9,0,0,0,18,0,0
24,10,150,MCO,EWR,126,0,0,0,94,0,0
24,10,151,ACY,PBI,-8,0,,,,,
24,10,152,PBI,ACY,-1,0,,,,,
24,10,1520,FLL,EWR,-5,0,,,,,
24,10,1529,EWR,FLL,159,0,5,0,163,0,0
24,10,218,FLL,ACY,-2,0,,,,,
24,10,235,ACY,FLL,8,0,8,0,42,0,0
24,10,259,ACY,FLL,-7,0,,,,,
24,10,262,FLL,ACY,74,0,0,0,95,0,0
24,10,265,ACY,FLL,-10,0,,,,,
24,10,268,FLL,ACY,-1,0,,,,,
24,10,303,ACY,MCO,85,0,0,0,74,0,0
24,10,304,MCO,ACY,63,0,0,0,42,0,0
24,10,311,ACY,MCO,-10,0,,,,,
24,10,341,ACY,TPA,-8,0,,,,,
24,10,348,TPA,ACY,-10,0,,,,,
24,10,350,MYR,ACY,103,0,0,0,102,0,0
24,10,379,ACY,MYR,-13,0,,,,,
24,4,5255,EWR,MSP,147,0,2,0,0,0,116
24,4,5314,MSP,EWR,187,0,0,0,143,0,27
24,4,5318,EWR,MSP,-1,0,,,,,
24,4,5318,MSP,EWR,0,0,,,,,
24,4,5510,CVG,EWR,138,0,0,0,141,0,4
24,9,714,CLT,EWR,137,0,0,0,74,0,31
24,9,714,EWR,CLT,102,0,2,0,0,0,90
24,9,745,CLT,EWR,4,0,,,,,
24,9,833,CLT,EWR,-1,0,,,,,
24,9,833,EWR,CLT,-7,0,,,,,
24,9,868,EWR,CLT,8,0,,,,,
24,9,200,EWR,ORD,82,0,2,0,0,0,64
24,9,200,ORD,EWR,40,0,0,31,46,0,9
24,9,229,CLT,EWR,155,0,0,0,166,0,0
24,9,230,EWR,PHX,121,0,0,0,0,0,106
24,9,299,DFW,EWR,11,0,,,,,
24,9,309,ORD,EWR,-8,0,,,,,
24,9,322,MIA,EWR,24,0,0,0,25,0,1
24,9,1333,EWR,PHX,-2,0,,,,,
24,9,1354,ORD,EWR,113,0,16,0,6,0,97
24,9,1382,DFW,EWR,-3,0,,,,,
24,9,1382,EWR,DFW,-6,0,,,,,
24,2,3990,EWR,ORD,,1,,,,,
24,2,3990,ORD,EWR,,1,,,,,
24,14,2429,EWR,DEN,83,0,9,0,0,0,55
24,14,2418,LAX,EWR,80,0,0,0,96,0,0
24,14,2417,PDX,EWR,-1,0,,,,,
24,14,2415,EWR,PDX,-7,0,,,,,
24,14,2411,EWR,PSP,-2,0,,,,,
24,14,2406,EWR,FLL,-4,0,0,0,17,0,0
24,14,2398,EWR,FLL,-2,0,,,,,
24,14,2394,BOS,EWR,-1,0,,,,,
24,14,2394,EWR,LAX,5,0,,,,,
24,14,2391,SLC,EWR,125,0,0,0,102,0,0
24,14,2379,EWR,SAN,-12,0,,,,,
24,14,2356,EWR,MIA,-2,0,0,0,71,0,0
24,14,2342,RDU,EWR,133,0,0,0,125,0,0
24,14,2340,PIT,EWR,,1,,,,,
24,14,2337,L6,EWR,165,0,0,0,195,0,0
24,14,2336,FLL,EWR,181,0,0,0,7,0,133
24,14,2335,FLL,EWR,472,0,12,0,0,0,422
24,14,2334,FLL,EWR,249,0,0,0,270,0,0
24,14,2333,EWR,RDU,3,0,,,,,
24,14,2332,EWR,RDU,34,0,7,0,12,0,27
24,14,2329,EWR,PIT,,1,,,,,
24,14,2328,EWR,MSY,175,0,0,0,10,0,175
24,14,2323,EWR,BOS,107,0,0,0,5,0,95
24,14,2322,EWR,BOS,145,0,0,0,146,0,0
24,14,2321,EWR,BOS,0,0,0,0,38,0,0
24,14,2320,EWR,BOS,158,0,0,0,37,0,158
24,14,2319,EWR,BNA,-5,0,,,,,
24,14,2317,EWR,AUS,-5,0,,,,,
24,14,2316,EWR,AUS,-7,0,,,,,
24,14,2313,DFW,EWR,3,0,,,,,
24,14,2312,CHS,EWR,-19,0,,,,,
24,14,2302,EWR,BZN,0,0,,,,,
24,14,2297,ORD,EWR,195,0,0,0,180,0,0
24,14,2294,EWR,BOS,-7,0,,,,,
24,14,2275,EWR,RSW,100,0,5,0,0,0,80
24,14,2275,FLL,EWR,2,0,,,,,
24,14,2258,BTV,EWR,38,0,4,0,0,0,12
24,14,2250,IAD,EWR,-3,0,,,,,
24,14,2248,PDX,EWR,-10,0,,,,,
24,14,2239,SFO,EWR,40,0,0,0,50,0,0
24,14,2224,LAX,EWR,0,0,,,,,
24,14,2216,EWR,DEN,-4,0,0,0,28,0,0
24,14,2213,JAC,EWR,201,0,0,0,190,0,0
24,14,2198,RSW,EWR,1,0,,,,,
24,14,2193,ORD,EWR,11,0,,,,,
24,14,2165,BOS,EWR,-1,0,,,,,
24,14,2163,SAN,EWR,81,0,0,0,74,0,0
24,14,2151,EWR,SEA,208,0,13,0,0,0,141
24,14,2143,CLE,EWR,-8,0,,,,,
24,14,2133,L6,EWR,-1,0,,,,,
24,14,2130,PBI,EWR,214,0,0,0,222,0,9
24,14,2126,RDU,EWR,-4,0,,,,,
24,14,2124,EWR,CLE,158,0,0,0,0,0,156
24,14,2117,LAX,EWR,91,0,0,0,64,0,0
24,14,2077,BOS,EWR,-8,0,,,,,
24,14,2062,EWR,BOS,-5,0,,,,,
24,14,2047,BOS,EWR,127,0,0,0,0,0,115
24,14,2045,EWR,BOS,21,0,0,0,67,0,0
24,14,2044,SFO,EWR,0,0,,,,,
24,14,2041,EWR,DEN,-4,0,,,,,
24,14,2037,EWR,IAH,8,0,,,,,
24,14,2036,EWR,PBI,252,0,6,0,11,0,246
24,14,2035,LAX,EWR,29,0,,,,,
24,14,2032,MCO,EWR,-1,0,,,,,
24,14,2029,MCO,EWR,25,0,,,,,
24,14,2025,AUS,EWR,12,0,,,,,
24,14,2015,EWR,ORD,57,0,23,0,3,0,34
24,14,2007,MSY,EWR,-9,0,,,,,
24,14,2006,EWR,SFO,-4,0,,,,,
24,14,2001,EWR,ORD,-5,0,,,,,
24,14,1995,ORD,EWR,-5,0,0,0,51,0,0
24,14,1993,MIA,EWR,-8,0,,,,,
24,14,1992,EWR,IAD,240,0,13,0,0,0,218
24,14,1991,EWR,SFO,0,0,,,,,
24,14,1983,EWR,TPA,32,0,32,0,19,0,0
24,14,1980,MCO,EWR,-1,0,,,,,
24,14,1978,EWR,SFO,0,0,,,,,
24,14,1978,FLL,EWR,-6,0,,,,,
24,14,1976,PHX,EWR,-9,0,,,,,
24,14,1974,MIA,EWR,112,0,0,0,48,0,30
24,14,1960,EWR,LAX,51,0,,,,,
24,14,1959,MIA,EWR,257,0,0,0,247,0,0
24,14,1935,PBI,EWR,169,0,0,0,37,0,140
24,14,1929,EWR,PHX,29,0,,,,,
24,14,1923,EWR,MIA,98,0,9,0,10,0,89
24,14,1923,SNA,EWR,-9,0,,,,,
24,14,1890,EWR,TPA,-11,0,,,,,
24,14,1885,EWR,SFO,28,0,,,,,
24,14,1878,EWR,SFO,-1,0,,,,,
24,14,1877,EWR,SNA,-6,0,,,,,
24,14,1877,TPA,EWR,-14,0,,,,,
24,14,1867,IAH,EWR,-2,0,,,,,
24,14,1866,EWR,DFW,-9,0,,,,,
24,14,1857,EWR,RSW,-5,0,,,,,
24,14,1849,EWR,ATL,-8,0,0,0,16,0,0
24,14,1849,RDU,EWR,2,0,,,,,
24,14,1841,EWR,PBI,21,0,5,0,0,0,15
24,14,1837,EWR,AUS,57,0,0,0,0,0,44
24,14,1827,SAN,EWR,0,0,,,,,
24,14,1816,ORD,EWR,4,0,,,,,
24,14,1814,TPA,EWR,103,0,0,0,80,0,0
24,14,1811,IAD,EWR,205,0,0,0,180,0,0
24,14,1810,EWR,IAH,-5,0,0,0,20,0,0
24,14,1809,MSY,EWR,-8,0,,,,,
24,14,1803,SJU,EWR,-5,0,,,,,
24,14,1796,SFO,EWR,0,0,,,,,
24,14,1794,EWR,L6,-8,0,,,,,
24,14,1790,EWR,FLL,155,0,2,0,32,0,153
24,14,1784,EWR,MCO,-1,0,,,,,
24,14,1783,EWR,TPA,-4,0,,,,,
24,14,1775,PBI,EWR,-11,0,,,,,
24,14,1753,EWR,L6,-2,0,,,,,
24,14,1748,DFW,EWR,105,0,0,0,93,0,0
24,14,1738,SFO,EWR,13,0,,,,,
24,14,1727,MCO,EWR,30,0,30,0,15,0,0
24,14,1708,FLL,EWR,225,0,0,0,133,0,55
24,14,1676,SFO,EWR,102,0,0,0,87,0,0
24,14,1666,EWR,BOS,135,0,0,0,115,0,25
24,14,1658,SNA,EWR,0,0,,,,,
24,14,1649,EWR,RSW,1,0,0,0,23,0,0
24,14,1640,EWR,TPA,81,0,19,0,12,0,62
24,14,1626,ORD,EWR,-3,0,,,,,
24,14,1611,EWR,ORD,96,0,8,0,0,0,88
24,14,1601,MCO,EWR,145,0,0,0,111,0,0
24,14,1600,EWR,LAX,-8,0,,,,,
24,14,1596,EWR,L6,260,0,9,0,0,0,220
24,14,1586,PBI,EWR,512,0,0,0,6,0,469
24,14,1583,L6,EWR,-3,0,,,,,
24,14,1582,EWR,TPA,46,0,0,0,18,0,46
24,14,1562,FLL,EWR,225,0,0,0,258,0,0
24,14,1552,PHX,EWR,223,0,0,0,208,0,0
24,14,1551,BOS,EWR,166,0,0,0,167,0,0
24,14,1551,EWR,PDX,-9,0,,,,,
24,14,1548,EWR,MCO,27,0,0,0,26,0,27
24,14,1543,EWR,SJU,3,0,,,,,
24,14,1538,EWR,PBI,150,0,8,0,0,0,139
24,14,1537,L6,EWR,56,0,0,0,57,0,0
24,14,1534,EWR,IAH,-5,0,,,,,
24,14,1534,RSW,EWR,287,0,0,0,19,0,285
24,14,1527,EWR,MCO,-7,0,,,,,
24,14,1523,EWR,SJU,4,0,,,,,
24,14,1519,EWR,STT,-7,0,,,,,
24,14,1490,EWR,ATL,171,0,169,0,0,0,0
24,14,1489,EWR,PBI,-6,0,0,0,16,0,0
24,14,1483,EWR,SFO,-3,0,,,,,
24,14,1482,STT,EWR,0,0,,,,,
24,14,1476,RDU,EWR,181,0,0,0,164,0,0
24,14,1460,EWR,SRQ,-3,0,,,,,
24,14,1458,EWR,JAC,9,0,,,,,
24,14,1442,BUF,EWR,-2,0,,,,,
24,14,1417,EWR,MCO,-2,0,,,,,
24,14,1415,EWR,MIA,7,0,7,0,51,0,0
24,14,1402,SEA,EWR,261,0,0,0,63,0,179
24,14,1290,EWR,FLL,-1,0,0,0,23,0,0
24,14,1262,EWR,DEN,-8,0,,,,,
24,14,1257,EWR,SFO,171,0,3,0,0,0,121
24,14,1235,TPA,EWR,177,0,0,0,153,0,0
24,14,1202,BOS,EWR,120,0,0,0,12,0,98
24,14,1199,BOS,EWR,149,0,0,0,110,0,149
24,14,1183,EWR,RSW,-7,0,,,,,
24,14,1180,EWR,ORD,146,0,0,0,0,0,131
24,14,1178,MCO,EWR,-8,0,,,,,
24,14,1173,SJU,EWR,-3,0,0,0,23,0,0
24,14,1162,BQN,EWR,12,0,,,,,
24,14,1162,EWR,MSY,-8,0,,,,,
24,14,1156,EGE,EWR,49,0,0,0,42,0,0
24,14,1149,EWR,MCO,-4,0,,,,,
24,14,1148,EWR,LAX,0,0,,,,,
24,14,1129,RSW,EWR,-14,0,,,,,
24,14,1125,IAH,EWR,28,0,0,0,32,0,0
24,14,1109,EWR,MIA,12,0,12,0,20,0,0
24,14,1094,PSP,EWR,-13,0,,,,,
24,14,1078,BOS,EWR,-6,0,,,,,
24,14,1076,RSW,EWR,31,0,,,,,
24,14,1075,EWR,SNA,-7,0,,,,,
24,14,1071,EWR,BQN,44,0,8,0,14,0,36
24,14,1065,MSY,EWR,127,0,0,0,100,0,0
24,14,1056,EWR,EGE,-7,0,,,,,
24,14,1050,CLT,EWR,-3,0,,,,,
24,14,1003,PHX,EWR,92,0,0,0,93,0,0
24,14,1001,EWR,MIA,44,0,7,0,0,0,36
24,14,994,EWR,CLE,-6,0,,,,,
24,14,991,EWR,MCO,46,0,0,0,4,0,37
24,14,977,EWR,ORD,-5,0,,,,,
24,14,971,EWR,SEA,224,0,206,0,0,0,0
24,14,904,AUS,EWR,101,0,0,0,107,0,0
24,14,897,BNA,EWR,-12,0,,,,,
24,14,832,EWR,FLL,24,0,24,0,90,0,0
24,14,817,AUS,EWR,-17,0,,,,,
24,14,800,EWR,SFO,5,0,,,,,
24,14,792,ATL,EWR,131,0,0,0,54,0,88
24,14,788,EWR,SNA,-10,0,,,,,
24,14,786,SNA,EWR,-3,0,,,,,
24,14,780,ORD,EWR,10,0,0,10,42,0,0
24,14,758,EWR,LAX,-2,0,,,,,
24,14,755,EWR,ORD,-2,0,,,,,
24,14,753,SFO,EWR,109,0,0,0,21,0,79
24,14,751,SAN,EWR,-6,0,,,,,
24,14,749,DEN,EWR,65,0,0,0,39,0,19
24,14,748,IAH,EWR,163,0,0,0,167,0,0
24,14,743,EWR,ORD,198,0,0,0,51,0,134
24,14,730,EWR,MCO,262,0,2,0,0,0,258
24,14,723,PBI,EWR,170,0,0,0,197,0,0
24,14,711,EWR,FLL,-2,0,,,,,
24,14,704,IAH,EWR,0,0,,,,,
24,14,703,EWR,LAX,-5,0,,,,,
24,14,700,BOS,EWR,-9,0,,,,,
24,14,699,EWR,SAN,-11,0,,,,,
24,14,697,MIA,EWR,268,0,0,0,251,0,24
24,14,687,EWR,IAH,-2,0,,,,,
24,14,674,ATL,EWR,148,0,0,0,1,0,109
24,14,673,EWR,MSY,-2,0,0,0,17,0,0
24,14,671,EWR,CHS,202,0,2,0,0,0,200
24,14,665,EWR,L6,92,0,0,0,0,0,56
24,14,665,IAH,EWR,161,0,0,0,154,0,0
24,14,663,EWR,IAH,-4,0,0,0,36,0,0
24,14,645,JAX,EWR,21,0,0,0,50,0,3
24,14,642,LAX,EWR,-4,0,0,0,21,0,0
24,14,636,ORD,EWR,-8,0,,,,,
24,14,627,DEN,EWR,105,0,105,0,13,0,0
24,14,625,EWR,MCO,-3,0,0,0,22,0,0
24,14,614,EWR,L6,183,0,3,0,0,0,141
24,14,609,ORD,EWR,217,0,0,0,2,0,216
24,14,602,EWR,SLC,-1,0,,,,,
