DAY_OF_MONTH,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
14,AA,230,EWR,PHX,-7,0,,,,,
14,AA,299,DFW,EWR,0,0,,,,,
14,AA,309,ORD,EWR,-2,0,,,,,
14,AA,322,MIA,EWR,53,0,34,0,0,0,14
14,AA,1333,EWR,PHX,-7,0,,,,,
14,AA,1354,ORD,EWR,41,0,41,0,5,0,0
14,AA,1382,DFW,EWR,55,0,48,0,0,0,0
14,AA,1382,EWR,DFW,44,0,0,0,0,0,38
14,MQ,3990,EWR,ORD,-12,0,,,,,
14,MQ,3990,ORD,EWR,-3,0,,,,,
14,AA,1669,EWR,CLT,-5,0,,,,,
14,AA,2371,EWR,PHX,-4,0,,,,,
14,AA,2629,EWR,ORD,-9,0,,,,,
14,AA,2728,EWR,DFW,1,0,,,,,
14,AA,2736,DFW,EWR,-3,0,,,,,
14,AA,2814,DFW,EWR,-5,0,,,,,
14,AA,1489,CLT,EWR,-4,0,,,,,
14,AA,1489,EWR,CLT,-9,0,,,,,
14,AA,1506,EWR,MIA,-10,0,,,,,
14,AA,1506,MIA,EWR,165,0,18,0,1,0,147
14,AA,1539,CLT,EWR,-3,0,,,,,
14,AA,1539,EWR,CLT,-2,0,,,,,
14,AA,1575,EWR,CLT,-1,0,,,,,
14,AA,1580,PHX,EWR,-1,0,,,,,
14,AA,1588,PHX,EWR,-3,0,,,,,
14,AA,1035,EWR,DFW,-8,0,,,,,
14,AA,1049,EWR,ORD,-10,0,,,,,
14,AA,1060,EWR,MIA,-4,0,,,,,
14,AA,1060,MIA,EWR,2,0,,,,,
14,AA,1150,EWR,DFW,-5,0,,,,,
14,AA,1196,EWR,MIA,-2,0,,,,,
14,AA,1200,PHX,EWR,4,0,,,,,
14,AA,2086,CLT,EWR,4,0,,,,,
14,G4,1348,CVG,EWR,0,0,,,,,
14,NK,521,EWR,FLL,-2,0,,,,,
14,NK,528,FLL,EWR,-2,0,,,,,
14,NK,473,EWR,MSY,-11,0,,,,,
14,OO,2953,EWR,ORD,0,0,,,,,
14,OO,2953,ORD,EWR,-5,0,,,,,
14,DL,967,ATL,EWR,0,0,,,,,
14,DL,967,EWR,ATL,-3,0,,,,,
14,DL,1672,ATL,EWR,-3,0,,,,,
14,DL,1678,ATL,EWR,3,0,,,,,
14,DL,1701,EWR,ATL,-4,0,,,,,
14,DL,1713,EWR,ATL,-2,0,,,,,
14,DL,1733,ATL,EWR,-1,0,,,,,
14,EV,4162,STL,EWR,383,0,0,0,387,0,0
14,EV,4171,MKE,EWR,-10,0,,,,,
14,EV,4182,EWR,JAX,-6,0,,,,,
14,EV,4202,EWR,STL,0,0,,,,,
14,EV,4212,GSO,EWR,-10,0,0,0,19,0,0
14,EV,4215,CMH,EWR,-6,0,,,,,
14,EV,4233,EWR,CVG,-8,0,,,,,
14,EV,4240,EWR,CVG,-7,0,,,,,
14,EV,4241,DCA,EWR,-4,0,,,,,
14,F9,802,MCO,TTN,-5,0,,,,,
14,F9,803,TTN,MCO,-1,0,,,,,
14,F9,801,TTN,MCO,-10,0,,,,,
14,F9,818,PBI,TTN,0,0,,,,,
14,F9,819,TTN,PBI,7,0,,,,,
14,F9,826,TPA,TTN,-5,0,,,,,
14,F9,827,TTN,TPA,-8,0,,,,,
14,F9,800,MCO,TTN,-12,0,,,,,
14,F9,810,FLL,TTN,-1,0,,,,,
14,F9,811,TTN,FLL,-7,0,,,,,
14,F9,894,RDU,TTN,-13,0,,,,,
14,F9,895,TTN,RDU,-9,0,,,,,
14,YX,3401,CLT,EWR,3,0,,,,,
14,YX,3402,CLT,EWR,0,0,0,0,30,0,0
14,YX,3403,EWR,OMA,12,0,,,,,
14,YX,3404,EWR,BNA,-7,0,,,,,
14,YX,3405,ATL,EWR,-3,0,,,,,
14,YX,3406,ATL,EWR,0,0,,,,,
14,YX,3409,DTW,EWR,-14,0,,,,,
14,YX,3410,DTW,EWR,-15,0,,,,,
14,YX,3415,EWR,CLT,6,0,,,,,
14,YX,3416,EWR,CLT,-3,0,,,,,
14,YX,3418,EWR,DTW,-7,0,,,,,
14,YX,3419,EWR,DTW,-9,0,,,,,
14,YX,3420,EWR,DTW,-7,0,,,,,
14,YX,3421,EWR,IND,-9,0,,,,,
14,YX,3422,BNA,EWR,-14,0,,,,,
14,YX,3423,EWR,MSP,18,0,,,,,
14,YX,3424,EWR,MSP,-6,0,,,,,
14,YX,3426,EWR,PIT,-11,0,,,,,
14,YX,3429,EWR,PIT,-9,0,,,,,
14,YX,3430,EWR,RDU,-11,0,,,,,
14,YX,3431,EWR,RDU,-3,0,,,,,
14,YX,3432,EWR,RDU,-6,0,,,,,
14,YX,3433,BTV,EWR,-3,0,,,,,
14,YX,3436,DCA,EWR,1,0,,,,,
14,YX,3441,BTV,EWR,-12,0,,,,,
14,YX,3445,EWR,PIT,-5,0,,,,,
14,YX,3446,ATL,EWR,-8,0,,,,,
14,YX,3448,CMH,EWR,-3,0,,,,,
14,YX,3450,DCA,EWR,-12,0,,,,,
14,YX,3451,PIT,EWR,-6,0,0,0,18,0,0
14,YX,3453,PIT,EWR,-7,0,,,,,
14,YX,3455,PIT,EWR,-7,0,,,,,
14,YX,3456,EWR,CLT,46,0,0,0,0,0,44
14,YX,3461,DFW,EWR,-6,0,,,,,
14,YX,3462,RDU,EWR,-4,0,0,0,22,0,0
14,YX,3463,EWR,BTV,12,0,,,,,
14,YX,3465,EWR,SAT,17,0,17,0,17,0,0
14,YX,3467,DCA,EWR,-10,0,,,,,
14,YX,3473,EWR,SAT,-6,0,,,,,
14,YX,3475,EWR,BNA,-5,0,,,,,
14,YX,3477,EWR,BTV,-8,0,,,,,
14,YX,3478,EWR,CMH,-2,0,,,,,
14,YX,3479,EWR,ATL,-6,0,,,,,
14,YX,3481,GSO,EWR,236,0,26,0,0,0,193
14,YX,3484,EWR,DCA,-1,0,,,,,
14,YX,3486,EWR,DCA,-3,0,,,,,
14,YX,3487,EWR,CLT,-5,0,0,0,20,0,0
14,YX,3488,EWR,GRR,-8,0,,,,,
14,YX,3489,EWR,ATL,-5,0,,,,,
14,YX,3491,EWR,MCI,9,0,,,,,
14,YX,3493,EWR,MCI,-6,0,,,,,
14,YX,3495,EWR,MHT,-5,0,,,,,
14,YX,3496,EWR,EYW,34,0,,,,,
14,YX,3499,CLT,EWR,-2,0,,,,,
14,YX,3500,EWR,SYR,-7,0,,,,,
14,YX,3501,DTW,EWR,-13,0,,,,,
14,YX,3503,EWR,DTW,12,0,,,,,
14,YX,3504,EWR,SDF,-7,0,,,,,
14,YX,3507,EWR,PVD,-1,0,,,,,
14,YX,3509,MCI,EWR,-5,0,,,,,
14,YX,3510,EWR,ROC,-9,0,,,,,
14,YX,3512,EWR,DFW,11,0,,,,,
14,YX,3513,EWR,GSO,-10,0,,,,,
14,YX,3516,EWR,EYW,-12,0,,,,,
14,YX,3520,MSP,EWR,-7,0,,,,,
14,YX,3521,EWR,MSP,-8,0,,,,,
14,YX,3522,SYR,EWR,-3,0,0,0,18,0,0
14,YX,3524,EWR,OMA,-6,0,,,,,
14,YX,3527,DTW,EWR,-15,0,,,,,
14,YX,3528,EYW,EWR,-1,0,,,,,
14,YX,3530,EWR,DTW,0,0,,,,,
14,YX,3531,EWR,MSP,-11,0,,,,,
14,YX,3533,EWR,PIT,28,0,25,0,0,0,0
14,YX,3534,EWR,IND,-8,0,,,,,
14,YX,3537,EWR,DTW,-6,0,,,,,
14,YX,3538,MSP,EWR,-15,0,,,,,
14,YX,3540,EWR,RDU,-6,0,,,,,
14,YX,3541,EWR,DFW,-6,0,,,,,
14,YX,3544,ROC,EWR,-2,0,,,,,
14,YX,3545,EWR,SDF,4,0,,,,,
14,YX,3548,MSY,EWR,-2,0,0,0,21,0,0
14,YX,3549,MCI,EWR,-10,0,,,,,
14,YX,3552,GRR,EWR,-4,0,,,,,
14,YX,3555,EWR,SRQ,30,0,0,0,0,0,15
14,YX,3558,EYW,EWR,-22,0,,,,,
14,YX,3564,SAV,EWR,-9,0,,,,,
14,YX,3565,MCI,EWR,-7,0,,,,,
14,YX,3570,DFW,EWR,-7,0,,,,,
14,YX,3571,EWR,MSY,10,0,,,,,
14,YX,3573,EWR,ORF,4,0,,,,,
14,YX,3575,EWR,PIT,-10,0,,,,,
14,YX,3582,ORF,EWR,8,0,,,,,
14,YX,3585,PIT,EWR,-10,0,,,,,
14,YX,3586,PIT,EWR,-8,0,,,,,
14,YX,3588,RDU,EWR,-8,0,,,,,
14,YX,3592,MHT,EWR,-12,0,,,,,
14,YX,3593,CVG,EWR,-3,0,0,0,19,0,0
14,YX,3595,BNA,EWR,-10,0,,,,,
14,YX,3600,EWR,PIT,-6,0,,,,,
14,YX,3602,EWR,XNA,33,0,33,0,4,0,0
14,YX,3603,IND,EWR,0,0,0,0,16,0,0
14,YX,3609,PIT,EWR,-8,0,,,,,
14,YX,3612,SDF,EWR,-7,0,,,,,
14,YX,3614,CVG,EWR,-10,0,,,,,
14,YX,3615,SAV,EWR,-6,0,,,,,
14,YX,3622,ORF,EWR,-5,0,,,,,
14,YX,3625,PVD,EWR,-6,0,,,,,
14,YX,3626,JAX,EWR,-13,0,,,,,
14,YX,3629,CHS,EWR,-4,0,,,,,
14,YX,3634,EWR,DCA,-1,0,,,,,
14,YX,3636,RDU,EWR,-3,0,,,,,
14,YX,3639,EWR,CMH,-8,0,,,,,
14,YX,3651,CLT,EWR,18,0,,,,,
14,YX,3653,IND,EWR,-8,0,,,,,
14,YX,3655,CHS,EWR,-7,0,,,,,
14,YX,3656,EWR,CLT,23,0,17,0,12,0,6
14,YX,3658,MSP,EWR,0,0,,,,,
14,YX,3660,EWR,CHS,19,0,,,,,
14,YX,3664,SRQ,EWR,-1,0,,,,,
14,YX,3669,EWR,RDU,-2,0,,,,,
14,YX,3670,EWR,PIT,0,0,,,,,
14,YX,3672,RDU,EWR,152,0,0,0,11,0,151
14,YX,3673,MSP,EWR,-7,0,,,,,
14,YX,3677,EWR,CVG,-6,0,,,,,
14,YX,3678,EWR,SAV,-8,0,,,,,
14,YX,3679,XNA,EWR,-14,0,,,,,
14,YX,3687,SDF,EWR,-8,0,,,,,
14,YX,3689,EWR,CMH,197,0,0,0,0,0,163
14,YX,3695,PIT,EWR,-16,0,,,,,
14,YX,3697,EWR,ATL,-2,0,,,,,
14,YX,3704,SAT,EWR,32,0,5,0,0,0,26
14,YX,3705,EWR,MCI,-2,0,,,,,
14,YX,3706,EWR,IND,11,0,,,,,
14,YX,3707,OMA,EWR,-15,0,,,,,
14,YX,3709,SAT,EWR,-5,0,,,,,
14,YX,3748,DTW,EWR,-16,0,,,,,
14,YX,3752,OMA,EWR,-9,0,,,,,
14,YX,3756,DTW,EWR,-13,0,,,,,
14,YX,3428,CMH,EWR,67,0,67,0,6,0,0
14,UA,2429,EWR,DEN,-4,0,,,,,
14,UA,2418,LAX,EWR,26,0,25,0,0,0,0
14,UA,2417,PDX,EWR,23,0,23,0,2,0,0
14,UA,2415,EWR,PDX,-11,0,,,,,
14,UA,2411,EWR,PSP,-9,0,,,,,
14,UA,2406,EWR,FLL,-6,0,,,,,
14,UA,2398,EWR,FLL,-2,0,,,,,
14,UA,2394,BOS,EWR,-12,0,,,,,
14,UA,2394,EWR,LAX,18,0,,,,,
14,UA,2391,SLC,EWR,-3,0,,,,,
14,UA,2379,EWR,SAN,-5,0,,,,,
14,UA,2356,EWR,MIA,-8,0,,,,,
14,UA,2342,RDU,EWR,-10,0,,,,,
14,UA,2340,PIT,EWR,-7,0,,,,,
14,UA,2337,LAS,EWR,-9,0,,,,,
14,UA,2336,FLL,EWR,-14,0,,,,,
14,UA,2335,FLL,EWR,3,0,,,,,
14,UA,2334,FLL,EWR,-10,0,,,,,
14,UA,2333,EWR,RDU,-7,0,,,,,
14,UA,2332,EWR,RDU,13,0,,,,,
14,UA,2329,EWR,PIT,-4,0,,,,,
14,UA,2328,EWR,MSY,-11,0,,,,,
14,UA,2323,EWR,BOS,-2,0,,,,,
14,UA,2322,EWR,BOS,-2,0,,,,,
14,UA,2321,EWR,BOS,-3,0,,,,,
14,UA,2320,EWR,BOS,-5,0,,,,,
14,UA,2319,EWR,BNA,-6,0,,,,,
14,UA,2317,EWR,AUS,9,0,,,,,
14,UA,2316,EWR,AUS,-5,0,,,,,
14,UA,2313,DFW,EWR,-11,0,,,,,
14,UA,2312,CHS,EWR,-5,0,,,,,
14,UA,2302,EWR,BZN,-7,0,,,,,
14,UA,2297,ORD,EWR,-7,0,,,,,
14,UA,2294,EWR,BOS,-4,0,,,,,
14,UA,2275,EWR,RSW,-7,0,,,,,
14,UA,2275,FLL,EWR,-6,0,,,,,
14,UA,2258,BTV,EWR,3,0,,,,,
14,UA,2250,IAD,EWR,10,0,,,,,
14,UA,2248,PDX,EWR,0,0,,,,,
14,UA,2239,SFO,EWR,43,0,0,0,42,0,0
14,UA,2224,LAX,EWR,5,0,,,,,
14,UA,2216,EWR,DEN,-6,0,,,,,
14,UA,2213,JAC,EWR,-5,0,,,,,
14,UA,2198,RSW,EWR,-8,0,,,,,
14,UA,2193,ORD,EWR,-3,0,,,,,
14,UA,2165,BOS,EWR,-13,0,,,,,
14,UA,2163,SAN,EWR,16,0,,,,,
14,UA,2151,EWR,SEA,-3,0,,,,,
14,UA,2143,CLE,EWR,-7,0,,,,,
14,UA,2133,LAS,EWR,-5,0,,,,,
14,UA,2130,PBI,EWR,-2,0,,,,,
14,UA,2126,RDU,EWR,-6,0,,,,,
14,UA,2124,EWR,CLE,-9,0,,,,,
14,UA,2117,LAX,EWR,-7,0,,,,,
14,UA,2077,BOS,EWR,0,0,,,,,
14,UA,2062,EWR,BOS,-6,0,,,,,
14,UA,2047,BOS,EWR,-10,0,,,,,
14,UA,2045,EWR,BOS,-6,0,,,,,
14,UA,2044,SFO,EWR,171,0,0,0,234,0,0
14,UA,2041,EWR,DEN,-6,0,,,,,
14,UA,2037,EWR,IAH,-4,0,,,,,
14,UA,2036,EWR,PBI,-5,0,,,,,
14,UA,2035,LAX,EWR,-5,0,,,,,
14,UA,2032,MCO,EWR,49,0,0,0,0,0,38
14,UA,2029,MCO,EWR,-9,0,,,,,
14,UA,2025,AUS,EWR,-7,0,,,,,
14,UA,2015,EWR,ORD,-3,0,,,,,
14,UA,2007,MSY,EWR,-10,0,,,,,
14,UA,2006,EWR,SFO,26,0,0,0,24,0,0
14,UA,2001,EWR,ORD,-4,0,,,,,
14,UA,1995,ORD,EWR,-7,0,,,,,
14,UA,1993,MIA,EWR,-4,0,,,,,
14,UA,1992,EWR,IAD,-4,0,,,,,
14,UA,1991,EWR,SFO,-6,0,,,,,
14,UA,1983,EWR,TPA,-5,0,,,,,
14,UA,1980,MCO,EWR,-9,0,,,,,
14,UA,1978,EWR,SFO,20,0,,,,,
14,UA,1978,FLL,EWR,-6,0,,,,,
14,UA,1974,MIA,EWR,9,0,,,,,
14,UA,1960,EWR,LAX,-9,0,,,,,
14,UA,1959,MIA,EWR,-1,0,,,,,
14,UA,1935,PBI,EWR,-11,0,,,,,
14,UA,1923,EWR,MIA,-8,0,,,,,
14,UA,1923,SNA,EWR,-2,0,,,,,
14,UA,1890,EWR,TPA,-14,0,,,,,
14,UA,1885,EWR,SFO,14,0,,,,,
14,UA,1878,EWR,SFO,-10,0,,,,,
14,UA,1877,EWR,SNA,-2,0,,,,,
14,UA,1877,TPA,EWR,-6,0,,,,,
14,UA,1867,IAH,EWR,10,0,,,,,
14,UA,1866,EWR,DFW,-7,0,,,,,
14,UA,1857,EWR,RSW,9,0,,,,,
14,UA,1849,EWR,ATL,-3,0,,,,,
14,UA,1849,RDU,EWR,-9,0,,,,,
14,UA,1841,EWR,PBI,23,0,23,0,14,0,0
14,UA,1837,EWR,AUS,-10,0,,,,,
14,UA,1827,SAN,EWR,-2,0,,,,,
14,UA,1816,ORD,EWR,-4,0,,,,,
14,UA,1814,TPA,EWR,-7,0,,,,,
14,UA,1811,IAD,EWR,1,0,,,,,
14,UA,1810,EWR,IAH,56,0,0,0,0,0,31
14,UA,1809,MSY,EWR,-3,0,,,,,
14,UA,1803,SJU,EWR,-8,0,,,,,
14,UA,1796,SFO,EWR,-4,0,,,,,
14,UA,1794,EWR,LAS,-6,0,,,,,
14,UA,1790,EWR,FLL,-5,0,,,,,
14,UA,1784,EWR,MCO,91,0,69,0,0,0,0
14,UA,1783,EWR,TPA,-4,0,,,,,
14,UA,1775,PBI,EWR,-5,0,,,,,
14,UA,1753,EWR,LAS,-10,0,,,,,
14,UA,1748,DFW,EWR,-10,0,,,,,
14,UA,1738,SFO,EWR,42,0,0,0,46,0,0
14,UA,1727,MCO,EWR,-5,0,,,,,
14,UA,1708,FLL,EWR,-13,0,,,,,
14,UA,1676,SFO,EWR,-7,0,0,0,18,0,0
14,UA,1666,EWR,BOS,-2,0,,,,,
14,UA,1658,SNA,EWR,-13,0,,,,,
14,UA,1649,EWR,RSW,-7,0,,,,,
14,UA,1640,EWR,TPA,-9,0,,,,,
14,UA,1626,ORD,EWR,-1,0,,,,,
14,UA,1611,EWR,ORD,-3,0,,,,,
14,UA,1601,MCO,EWR,-5,0,,,,,
14,UA,1600,EWR,LAX,-8,0,,,,,
14,UA,1596,EWR,LAS,-3,0,,,,,
14,UA,1586,PBI,EWR,-9,0,,,,,
14,UA,1583,LAS,EWR,-10,0,,,,,
14,UA,1582,EWR,TPA,-6,0,,,,,
14,UA,1562,FLL,EWR,-4,0,,,,,
14,UA,1552,PHX,EWR,-2,0,,,,,
14,UA,1551,BOS,EWR,-2,0,,,,,
14,UA,1551,EWR,PDX,-6,0,,,,,
14,UA,1548,EWR,MCO,-3,0,,,,,
14,UA,1543,EWR,SJU,-9,0,,,,,
14,UA,1538,EWR,PBI,0,0,,,,,
14,UA,1537,LAS,EWR,-13,0,,,,,
14,UA,1534,EWR,IAH,-4,0,,,,,
14,UA,1534,RSW,EWR,-10,0,,,,,
14,UA,1527,EWR,MCO,-5,0,,,,,
14,UA,1523,EWR,SJU,-1,0,,,,,
14,UA,1519,EWR,STT,74,0,59,0,0,0,0
14,UA,1490,EWR,ATL,-6,0,,,,,
14,UA,1489,EWR,PBI,-5,0,,,,,
14,UA,1483,EWR,SFO,-3,0,,,,,
14,UA,1482,STT,EWR,51,0,6,0,0,0,36
14,UA,1476,RDU,EWR,-10,0,,,,,
14,UA,1460,EWR,SRQ,-10,0,,,,,
14,UA,1458,EWR,JAC,-13,0,,,,,
14,UA,1417,EWR,MCO,-7,0,,,,,
14,UA,1415,EWR,MIA,-4,0,,,,,
14,UA,1402,SEA,EWR,68,0,0,0,9,0,60
14,UA,1290,EWR,FLL,24,0,,,,,
14,UA,1262,EWR,DEN,2,0,,,,,
14,UA,1257,EWR,SFO,80,0,0,0,28,0,0
14,UA,1235,TPA,EWR,-2,0,,,,,
14,UA,1202,BOS,EWR,-6,0,,,,,
14,UA,1199,BOS,EWR,-7,0,,,,,
14,UA,1183,EWR,RSW,-9,0,,,,,
14,UA,1180,EWR,ORD,-3,0,,,,,
14,UA,1178,MCO,EWR,-7,0,,,,,
14,UA,1173,SJU,EWR,-6,0,,,,,
14,UA,1162,BQN,EWR,-4,0,,,,,
14,UA,1162,EWR,MSY,2,0,,,,,
14,UA,1156,EGE,EWR,-6,0,,,,,
14,UA,1149,EWR,MCO,1,0,,,,,
14,UA,1148,EWR,LAX,1,0,,,,,
14,UA,1129,RSW,EWR,-11,0,,,,,
14,UA,1125,IAH,EWR,-7,0,,,,,
14,UA,1109,EWR,MIA,-5,0,,,,,
14,UA,1094,PSP,EWR,-13,0,,,,,
14,UA,1078,BOS,EWR,-9,0,,,,,
14,UA,1076,RSW,EWR,-7,0,,,,,
14,UA,1075,EWR,SNA,-11,0,,,,,
14,UA,1071,EWR,BQN,0,0,,,,,
14,UA,1065,MSY,EWR,-3,0,,,,,
14,UA,1062,CLT,EWR,-8,0,,,,,
14,UA,1056,EWR,EGE,21,0,,,,,
14,UA,1043,EWR,BUF,-5,0,,,,,
14,UA,1003,PHX,EWR,7,0,,,,,
14,UA,1001,EWR,MIA,-4,0,,,,,
14,UA,994,EWR,CLE,-7,0,,,,,
14,UA,991,EWR,MCO,-3,0,,,,,
14,UA,977,EWR,ORD,0,0,,,,,
14,UA,971,EWR,SEA,107,0,73,0,0,0,0
14,UA,904,AUS,EWR,-5,0,,,,,
14,UA,897,BNA,EWR,-7,0,,,,,
14,UA,832,EWR,FLL,-1,0,,,,,
14,UA,817,AUS,EWR,-3,0,,,,,
14,UA,800,EWR,SFO,-7,0,,,,,
14,UA,792,ATL,EWR,-10,0,,,,,
14,UA,788,EWR,SNA,-7,0,,,,,
14,UA,786,SNA,EWR,-13,0,,,,,
14,UA,780,ORD,EWR,-3,0,,,,,
14,UA,758,EWR,LAX,-2,0,,,,,
14,UA,755,EWR,ORD,-3,0,,,,,
14,UA,753,SFO,EWR,12,0,0,0,17,0,0
14,UA,751,SAN,EWR,-8,0,,,,,
14,UA,749,DEN,EWR,17,0,15,0,0,0,0
14,UA,748,IAH,EWR,0,0,,,,,
14,UA,743,EWR,ORD,-4,0,,,,,
14,UA,730,EWR,MCO,-7,0,,,,,
14,UA,723,PBI,EWR,-7,0,,,,,
14,UA,711,EWR,FLL,-7,0,,,,,
14,UA,704,IAH,EWR,-5,0,,,,,
14,UA,703,EWR,LAX,11,0,,,,,
14,UA,700,BOS,EWR,-4,0,,,,,
14,UA,699,EWR,SAN,-9,0,,,,,
14,UA,697,MIA,EWR,-10,0,,,,,
14,UA,687,EWR,IAH,0,0,,,,,
14,UA,674,ATL,EWR,-10,0,,,,,
14,UA,673,EWR,MSY,8,0,,,,,
14,UA,671,EWR,CHS,-5,0,,,,,
14,UA,665,EWR,LAS,-9,0,,,,,
14,UA,665,IAH,EWR,-6,0,,,,,
14,UA,663,EWR,IAH,13,0,,,,,
14,UA,645,JAX,EWR,-9,0,,,,,
14,UA,642,LAX,EWR,-3,0,,,,,
14,UA,636,ORD,EWR,17,0,,,,,
14,UA,627,DEN,EWR,-9,0,,,,,
14,UA,625,EWR,MCO,-7,0,,,,,
14,UA,614,EWR,LAS,-6,0,,,,,
14,UA,609,ORD,EWR,-6,0,,,,,
14,UA,602,EWR,SLC,-4,0,,,,,
14,UA,601,TPA,EWR,-7,0,,,,,
14,UA,600,EWR,LAX,-7,0,,,,,
14,UA,600,PBI,EWR,54,0,4,0,0,0,34
14,UA,581,EWR,PHX,21,0,21,0,5,0,0
14,UA,577,SFO,EWR,-17,0,,,,,
14,UA,576,DEN,EWR,-1,0,,,,,
14,UA,568,EWR,ATL,-7,0,,,,,
14,UA,558,MCO,EWR,-5,0,,,,,
14,UA,557,IAH,EWR,-3,0,,,,,
14,UA,548,LAS,EWR,-7,0,,,,,
14,UA,537,EWR,SAN,-6,0,,,,,
14,UA,535,SFO,EWR,109,0,0,0,98,0,10
14,UA,526,SRQ,EWR,-10,0,,,,,
14,UA,522,EWR,PBI,20,0,,,,,
14,UA,516,EWR,ORD,-6,0,,,,,
14,UA,513,DEN,EWR,-4,0,,,,,
14,UA,510,LAX,EWR,-3,0,,,,,
14,UA,508,EWR,IAH,-3,0,,,,,
14,UA,503,SFO,EWR,246,0,0,0,248,0,0
14,UA,497,EWR,SFO,-5,0,,,,,
14,UA,496,ATL,EWR,-1,0,,,,,
14,UA,485,EWR,DEN,-6,0,,,,,
14,UA,475,EWR,ATL,-4,0,,,,,
14,UA,470,EWR,JAX,-1,0,,,,,
14,UA,446,MCO,EWR,-3,0,,,,,
14,UA,443,IAH,EWR,-5,0,,,,,
14,UA,441,EWR,DFW,-4,0,,,,,
14,UA,434,EWR,MCO,-2,0,,,,,
14,UA,426,EWR,ORD,5,0,,,,,
14,UA,425,EWR,RDU,-4,0,,,,,
14,UA,421,EWR,BOS,-5,0,,,,,
14,UA,415,LAX,EWR,-8,0,,,,,
14,UA,413,EWR,DFW,-6,0,,,,,
14,UA,410,ATL,EWR,-5,0,,,,,
14,UA,408,IAH,EWR,59,0,4,0,0,0,42
14,UA,400,EWR,BTV,-4,0,,,,,
14,UA,375,DFW,EWR,-10,0,,,,,
14,UA,363,EWR,HNL,-3,0,,,,,
14,UA,362,HNL,EWR,-11,0,,,,,
14,UA,355,EWR,IAH,-4,0,,,,,
14,UA,353,MIA,EWR,5,0,,,,,
14,UA,349,SFO,EWR,-3,0,,,,,
14,UA,343,EWR,PBI,95,0,5,0,0,0,65
14,UA,331,DEN,EWR,-8,0,,,,,
14,UA,327,BZN,EWR,-12,0,,,,,
14,UA,318,EWR,FLL,-8,0,,,,,
14,UA,314,DEN,EWR,-3,0,,,,,
14,UA,307,EWR,SFO,-8,0,,,,,
14,UA,282,EWR,DEN,-1,0,,,,,
14,UA,278,SEA,EWR,-10,0,,,,,
14,UA,275,EWR,LAX,9,0,,,,,
14,UA,271,EWR,BNA,-8,0,,,,,
14,UA,259,TPA,EWR,-5,0,,,,,
14,UA,247,LAX,EWR,-10,0,,,,,
14,UA,230,EWR,PHX,-6,0,,,,,
14,UA,230,ORD,EWR,-2,0,,,,,
14,AS,8,SEA,EWR,-8,0,,,,,
14,AS,11,EWR,SEA,-2,0,,,,,
14,AS,14,SEA,EWR,-10,0,,,,,
14,AS,53,EWR,PDX,-13,0,,,,,
14,AS,54,PDX,EWR,-10,0,,,,,
14,AS,71,EWR,LAX,-4,0,,,,,
14,AS,77,EWR,LAX,-7,0,,,,,
14,AS,158,LAX,EWR,5,0,,,,,
14,AS,162,LAX,EWR,-7,0,,,,,
14,AS,163,EWR,SFO,-13,0,,,,,
14,AS,166,SFO,EWR,19,0,19,0,22,0,0
14,AS,186,SFO,EWR,1,0,0,0,28,0,0
14,AS,195,EWR,SFO,110,0,0,0,70,0,0
14,AS,772,SAN,EWR,-10,0,,,,,
14,AS,773,EWR,SAN,-6,0,,,,,
14,AS,783,EWR,SJC,-15,0,,,,,
14,AS,786,SJC,EWR,-9,0,,,,,
14,AS,791,EWR,SEA,-1,0,,,,,
14,AS,1161,EWR,LAX,-15,0,,,,,
14,AS,1166,LAX,EWR,-12,0,,,,,
14,AS,1174,SFO,EWR,-14,0,,,,,
14,AS,1193,EWR,SFO,123,0,0,123,32,0,0
14,DL,1816,EWR,ATL,-3,0,,,,,
14,DL,2069,EWR,MSP,-8,0,,,,,
14,DL,2340,MSP,EWR,-5,0,0,0,28,0,0
14,DL,2355,MSP,EWR,-10,0,,,,,
14,DL,2410,ATL,EWR,-3,0,,,,,
14,DL,2410,EWR,ATL,8,0,,,,,
14,DL,2413,ATL,EWR,-2,0,,,,,
14,DL,2413,EWR,ATL,0,0,,,,,
14,DL,2420,EWR,MSP,2,0,,,,,
14,DL,2439,ATL,EWR,-4,0,,,,,
14,DL,2439,EWR,ATL,-14,0,,,,,
14,DL,2442,ATL,EWR,-1,0,,,,,
14,DL,2442,EWR,ATL,-8,0,,,,,
14,DL,2448,ATL,EWR,-2,0,,,,,
14,DL,2448,EWR,ATL,-7,0,,,,,
14,DL,2452,ATL,EWR,-3,0,,,,,
14,DL,2452,EWR,ATL,-4,0,,,,,
14,DL,2587,EWR,DTW,93,0,54,0,0,0,23
14,DL,2599,DTW,EWR,-6,0,,,,,
14,DL,2607,EWR,DTW,-1,0,,,,,
14,DL,2636,DTW,EWR,29,0,,,,,
14,DL,2893,EWR,SLC,-3,0,,,,,
14,DL,2893,SLC,EWR,-7,0,,,,,
14,DL,2995,ATL,EWR,-1,0,,,,,
14,EV,4260,EWR,CVG,-6,0,,,,,
14,EV,4265,ORF,EWR,-12,0,,,,,
