DAY_OF_MONTH,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY
2,12,3886,EWR,BTV,7
2,12,3886,IND,EWR,-4
2,12,3889,EWR,JAX,-8
2,12,3898,BUF,EWR,
2,12,3899,MEM,EWR,-10
2,12,3907,EWR,DCA,-2
2,12,3908,EWR,GSO,39
2,12,3912,PWM,EWR,748
2,12,3914,MSN,EWR,-1
2,12,3943,JAX,EWR,10
2,12,3949,JAX,EWR,141
2,12,3950,GSO,EWR,123
2,12,3954,EWR,CHS,-4
2,12,3955,EWR,JAX,-9
2,12,3961,SYR,EWR,68
2,12,3970,EWR,PWM,17
2,12,3989,BUF,EWR,-3
2,12,3989,EWR,BTV,8
2,12,3992,IND,EWR,178
2,12,3996,EWR,STL,3
2,12,3998,EWR,IND,45
2,12,4006,EWR,DCA,80
2,12,4009,EWR,BUF,-3
2,12,4010,JAX,EWR,-3
2,12,4016,EWR,MSN,-6
2,12,4016,FWA,EWR,-6
2,12,4029,STL,EWR,-4
2,12,4039,EWR,DCA,18
2,12,4041,EWR,RIC,-3
2,12,4059,EWR,MKE,9
2,12,4062,EWR,DSM,57
2,12,4068,PWM,EWR,-1
2,12,4082,EWR,CHA,5
2,12,4085,EWR,CLE,99
2,12,4091,CHS,EWR,-6
2,12,4091,EWR,CAK,-7
2,12,4099,STL,EWR,22
2,5,903,TTN,FLL,-7
2,5,904,FLL,TTN,-5
2,5,939,TTN,PBI,0
2,5,1987,TTN,PGD,-12
2,5,1980,PGD,TTN,-6
2,5,909,TTN,DTW,-7
2,5,910,DTW,TTN,-7
2,5,907,TTN,RDU,13
2,5,908,RDU,TTN,7
2,5,806,PBI,TTN,34
2,5,917,TTN,MCO,46
2,5,920,MCO,TTN,44
2,5,922,MCO,TTN,9
2,5,921,TTN,MCO,20
2,10,130,MCO,EWR,27
2,10,138,MCO,ACY,13
2,10,140,MCO,EWR,-5
2,10,149,EWR,MCO,-2
2,10,151,ACY,PBI,-5
2,10,152,PBI,ACY,-1
2,10,159,EWR,MCO,173
2,10,936,RSW,ACY,-11
2,10,938,RSW,ACY,-13
2,10,943,ACY,RSW,-7
2,10,945,ACY,RSW,56
2,8,2912,AUS,EWR,9
2,8,6060,AUS,EWR,19
2,8,5226,DEN,EWR,55
2,8,6320,DEN,EWR,-2
2,8,6899,DEN,EWR,56
2,8,382,EWR,AUS,28
2,8,4039,EWR,AUS,-1
2,8,1613,EWR,DEN,10
2,8,1694,EWR,DEN,31
2,8,3781,EWR,DEN,19
2,8,4044,EWR,LAS,287
2,8,165,EWR,MCO,-5
2,8,5406,EWR,MCO,-2
2,8,1684,EWR,MDW,
2,8,1827,EWR,MDW,0
2,8,1840,EWR,MDW,4
2,8,3017,EWR,MDW,
2,8,3550,EWR,MDW,-6
2,8,4825,EWR,MDW,-1
2,8,6320,EWR,MDW,
2,8,1415,EWR,PHX,108
2,8,4020,EWR,STL,3
2,8,5416,EWR,STL,-3
2,8,6318,LAS,EWR,5
2,8,3371,MCO,EWR,287
2,8,3757,MCO,EWR,181
2,8,165,MDW,EWR,-1
2,8,1681,MDW,EWR,3
2,8,1691,MDW,EWR,-4
2,8,1828,MDW,EWR,-4
2,8,2209,MDW,EWR,44
2,8,5426,MDW,EWR,-5
2,8,5467,MDW,EWR,119
2,8,4020,PHX,EWR,-5
2,9,132,DFW,EWR,43
2,9,1072,EWR,PHX,-1
2,9,1078,MIA,EWR,2
2,9,1108,EWR,CLT,17
2,9,1121,CLT,EWR,109
2,9,1134,EWR,DFW,-5
2,9,1229,DFW,EWR,1
2,9,1262,EWR,CLT,-6
2,9,1280,PHX,EWR,27
2,11,305,EWR,FLL,2
2,11,306,FLL,EWR,5
2,11,327,EWR,MCO,66
2,11,328,MCO,EWR,27
2,11,428,MCO,EWR,61
2,11,506,FLL,EWR,-8
2,11,527,EWR,MCO,-2
2,11,543,EWR,PBI,33
2,11,544,PBI,EWR,-7
2,11,573,EWR,TPA,5
2,11,574,TPA,EWR,28
2,11,605,EWR,FLL,-5
2,11,643,EWR,PBI,-1
2,11,644,PBI,EWR,-6
2,7,2415,ATL,EWR,1
2,7,2420,ATL,EWR,13
2,7,2420,EWR,ATL,10
2,7,2519,EWR,MSP,32
2,7,2519,MSP,EWR,40
2,7,2842,EWR,MSP,10
2,12,4103,RIC,EWR,11
2,12,4104,EWR,AVL,-1
2,12,4106,EWR,BNA,15
2,12,4111,CHS,EWR,-2
2,12,4113,IND,EWR,168
2,12,4115,CHA,EWR,2
2,12,4116,GRR,EWR,40
2,12,4118,CAK,EWR,-9
2,12,4118,EWR,OMA,144
2,12,4119,EWR,RIC,57
2,12,4124,ROC,EWR,-7
2,12,4130,TYS,EWR,-8
2,12,4132,EWR,CHA,61
2,12,4133,EWR,PVD,0
2,12,4135,EWR,DCA,23
2,12,4144,CHS,EWR,-10
2,12,4145,EWR,CHS,-7
2,12,4160,EWR,BUF,-5
2,12,4165,EWR,MKE,-6
2,12,4166,GSP,EWR,15
2,12,4171,CHA,EWR,-3
2,12,4171,EWR,STL,-7
2,12,4172,EWR,GRR,7
2,12,4175,AVL,EWR,-2
2,12,4187,IND,EWR,-7
2,12,4191,PWM,EWR,14
2,12,4200,DCA,EWR,-5
2,12,4201,EWR,DAY,-3
2,12,4202,EWR,STL,45
2,12,4206,SAV,EWR,32
2,12,4214,EWR,MSN,88
2,12,4215,EWR,STL,-7
2,12,4224,RIC,EWR,-9
2,12,4226,CMH,EWR,75
2,12,4233,BTV,EWR,-10
2,12,4235,BNA,EWR,71
2,12,4237,EWR,BTV,84
2,12,4238,SBN,EWR,-1
2,12,4240,BUF,EWR,11
2,12,4241,DCA,EWR,70
2,12,4244,EWR,MEM,-2
2,12,4253,EWR,FWA,153
2,12,4254,EWR,BUF,65
2,12,4255,EWR,BNA,0
2,12,4257,MHT,EWR,-6
2,12,4263,EWR,JAX,-9
2,12,4265,MEM,EWR,89
2,12,4271,SAV,EWR,18
2,12,4277,BTV,EWR,-5
2,12,4279,EWR,GSP,-6
2,12,4286,GSO,EWR,1
2,12,4294,EWR,SAV,21
2,12,4297,GRR,EWR,-13
2,12,4303,DAY,EWR,120
2,12,4308,EWR,SBN,
2,12,4308,PVD,EWR,107
2,12,4319,EWR,STL,-2
2,12,4324,CLE,EWR,109
2,12,4326,EWR,JAX,114
2,12,4334,ROC,EWR,34
2,12,4335,CMH,EWR,-10
2,12,4337,GSP,EWR,85
2,12,4347,EWR,BNA,-5
2,12,4348,DCA,EWR,-10
2,12,4355,STL,EWR,9
2,12,4357,DAY,EWR,-5
2,12,4361,EWR,TYS,4
2,12,4364,BUF,EWR,9
2,12,4365,FNT,EWR,-3
2,12,4368,STL,EWR,37
2,10,218,FLL,ACY,8
2,10,235,ACY,FLL,8
2,10,259,ACY,FLL,58
2,10,262,FLL,ACY,52
2,10,265,ACY,FLL,9
2,10,268,FLL,ACY,-1
2,10,303,ACY,MCO,46
2,10,304,MCO,ACY,29
2,10,311,ACY,MCO,21
2,10,341,ACY,TPA,-1
2,10,348,TPA,ACY,34
2,10,350,MYR,ACY,70
2,10,379,ACY,MYR,-7
2,10,441,TPA,ACY,71
2,10,448,ACY,TPA,96
2,10,521,EWR,FLL,-5
2,10,522,FLL,EWR,1
2,10,523,EWR,FLL,10
2,10,524,FLL,EWR,-3
2,10,525,EWR,FLL,-5
2,10,526,FLL,EWR,83
2,10,527,EWR,FLL,107
2,10,528,FLL,EWR,146
2,3,3542,CVG,EWR,-7
2,3,3542,EWR,CVG,-7
2,14,14,HNL,EWR,2
2,14,15,EWR,HNL,17
2,14,38,FLL,EWR,-4
2,14,43,DEN,EWR,-2
2,14,54,EWR,BOS,2
2,14,54,LAX,EWR,2
2,14,55,EWR,FLL,26
2,14,66,EWR,SAN,-2
2,14,67,EWR,SRQ,51
2,14,69,EWR,IAH,-3
2,14,142,EWR,FLL,39
2,14,143,RSW,EWR,-8
2,14,169,TPA,EWR,-3
2,14,174,EWR,RSW,9
2,14,174,MCO,EWR,13
2,14,212,EWR,SFO,-4
2,14,212,SFO,EWR,-5
2,14,213,SFO,EWR,-5
2,14,224,ATL,EWR,-1
2,14,228,EWR,MSP,102
2,14,233,SFO,EWR,-7
2,14,242,IAH,EWR,118
2,14,247,LAX,EWR,0
2,14,255,TPA,EWR,99
2,14,275,EWR,LAX,-2
2,14,280,EWR,SEA,4
2,14,282,EWR,DEN,11
2,14,284,SFO,EWR,-4
2,14,299,IAH,EWR,90
2,14,309,DEN,EWR,14
2,14,314,DEN,EWR,8
2,14,329,DEN,EWR,18
2,14,331,DEN,EWR,132
2,14,333,SNA,EWR,-2
2,14,336,EWR,SEA,97
2,14,341,EWR,IAH,12
2,14,346,EWR,FLL,0
2,14,349,EWR,DFW,63
2,14,356,ATL,EWR,184
2,14,362,IAH,EWR,60
2,14,364,EWR,FLL,2
2,14,366,CLE,EWR,3
2,14,375,EWR,PBI,-1
2,14,385,EWR,IAH,3
2,14,385,ORD,EWR,19
2,14,410,ATL,EWR,25
2,14,414,SFO,EWR,6
2,14,418,EWR,SFO,101
2,14,421,ATL,EWR,37
2,14,434,EWR,MCO,29
2,14,435,EWR,ATL,-8
2,14,436,ORD,EWR,11
2,14,443,SFO,EWR,-2
2,14,469,BNA,EWR,-5
2,14,485,EWR,DEN,84
2,14,485,ORD,EWR,2
2,14,488,LAX,EWR,15
2,14,497,EWR,SFO,-2
2,14,502,EWR,SFO,-1
2,14,507,DEN,EWR,3
2,14,510,LAX,EWR,18
2,14,523,EWR,DEN,-3
2,14,524,EWR,ATL,-2
2,14,535,SFO,EWR,0
2,14,548,LAS,EWR,-3
2,14,557,IAH,EWR,53
2,14,568,EWR,ATL,2
2,14,577,SFO,EWR,-2
2,14,581,EWR,PHX,0
2,14,607,EWR,ATL,45
2,14,608,EWR,PBI,1
2,14,636,ORD,EWR,-8
2,14,637,EWR,SFO,-1
2,14,642,LAX,EWR,2
2,14,643,EWR,DEN,-6
2,14,646,EWR,TPA,-2
2,14,663,EWR,IAH,5
2,14,665,EWR,LAS,4
2,14,665,IAH,EWR,72
2,14,667,DEN,EWR,-4
2,14,674,ATL,EWR,45
2,14,687,EWR,IAH,56
2,14,690,RDU,EWR,136
2,14,697,EWR,BOS,2
2,14,699,EWR,FLL,-1
2,14,700,BOS,EWR,-7
2,14,703,EWR,LAX,30
2,14,704,IAH,EWR,75
2,14,711,MSY,EWR,4
2,14,726,SFO,EWR,148
2,14,730,EWR,MCO,6
2,14,743,EWR,ORD,27
2,14,749,MCO,EWR,-1
2,14,751,EWR,LAX,-8
2,14,751,SAN,EWR,-3
2,14,755,EWR,ORD,-3
2,14,758,EWR,LAX,-2
2,14,772,EWR,SFO,-6
2,14,779,SFO,EWR,13
2,14,799,EWR,DFW,3
2,14,800,EWR,SFO,18
2,14,813,EWR,IAH,83
2,14,817,AUS,EWR,24
2,14,877,ORD,EWR,4
2,14,897,BNA,EWR,34
2,14,904,EWR,MSY,-3
2,14,912,EWR,SFO,-3
2,14,912,RSW,EWR,-2
2,14,926,BOS,EWR,2
2,14,936,EWR,SFO,6
2,14,936,IAH,EWR,80
2,14,964,EWR,ORD,125
2,14,970,EWR,IAH,14
2,14,977,EWR,ORD,9
2,14,985,FLL,EWR,-3
2,14,991,EWR,MCO,3
2,14,994,SFO,EWR,-1
2,14,1001,EWR,RSW,11
2,14,1003,LAS,EWR,-3
2,14,1037,EWR,MIA,-4
2,14,1050,CLE,EWR,-8
2,14,1058,ATL,EWR,-7
2,14,1062,EWR,ORD,-4
2,14,1062,TPA,EWR,-9
2,14,1071,EWR,BQN,75
2,14,1075,EWR,SNA,8
2,14,1076,RSW,EWR,16
2,14,1078,BOS,EWR,8
2,14,1078,EWR,IAH,5
2,14,1082,EGE,EWR,52
2,14,1102,EWR,SJU,29
2,14,1105,EWR,MIA,60
2,14,1115,EWR,LAS,1
2,14,1123,EWR,BNA,54
2,14,1124,EWR,MSP,168
2,14,1125,IAH,EWR,
2,14,1129,EWR,PBI,7
2,14,1130,SNA,EWR,-6
2,14,1131,JAC,EWR,37
2,14,1149,EWR,MCO,53
2,14,1150,SAN,EWR,2
2,14,1151,EWR,IAH,69
2,14,1161,EWR,IAH,-4
2,14,1162,BQN,EWR,25
2,14,1162,EWR,BZN,-1
2,14,1165,EWR,LAX,-2
2,14,1173,SJU,EWR,26
2,14,1180,EWR,ORD,24
2,14,1209,EWR,SLC,53
2,14,1237,EWR,LAX,0
2,14,1241,EWR,LAX,0
2,14,1244,MIA,EWR,28
2,14,1246,FLL,EWR,46
2,14,1250,EWR,RDU,28
2,14,1259,EWR,TPA,1
2,14,1265,MIA,EWR,-5
2,14,1290,EWR,FLL,0
2,14,1298,PBI,EWR,4
2,14,1299,EWR,MIA,2
2,14,1405,EWR,PBI,5
2,14,1416,LAX,EWR,31
2,14,1417,FLL,EWR,12
2,14,1422,EWR,BOS,0
2,14,1452,EWR,JAC,-4
2,14,1454,PBI,EWR,11
2,14,1456,SFO,EWR,-5
2,14,1463,EWR,CLE,16
2,14,1463,SRQ,EWR,42
2,14,1482,STT,EWR,44
2,14,1483,EWR,SFO,-4
2,14,1493,EWR,LAX,0
2,14,1504,PBI,EWR,141
2,14,1505,MIA,EWR,11
2,14,1519,EWR,STT,22
2,14,1523,EWR,SJU,41
2,14,1525,EWR,FLL,136
2,14,1527,EWR,MCO,-2
2,14,1530,MCO,EWR,-6
2,14,1537,EWR,MIA,8
2,14,1537,LAS,EWR,0
2,14,1538,EWR,PBI,21
2,14,1543,EWR,SJU,96
2,14,1545,BOS,EWR,3
2,14,1551,EWR,PDX,8
2,14,1552,EWR,PBI,163
2,14,1552,PHX,EWR,17
2,14,1554,EWR,SFO,10
2,14,1555,DEN,EWR,4
2,14,1579,TPA,EWR,0
2,14,1582,EWR,TPA,-2
2,14,1583,EWR,LAS,0
2,14,1591,EWR,DEN,-3
2,14,1598,SEA,EWR,-6
2,14,1600,EWR,LAX,0
2,14,1600,PHX,EWR,4
2,14,1601,MCO,EWR,-3
2,14,1611,EWR,PHX,38
2,14,1611,ORD,EWR,-1
2,14,1612,EWR,SNA,-7
2,14,1612,TPA,EWR,-8
2,14,1621,EWR,SAN,43
2,14,1626,ORD,EWR,-2
2,14,1631,TPA,EWR,3
2,14,1633,EWR,PBI,-6
2,14,1640,EWR,TPA,47
2,14,1640,LAX,EWR,10
2,14,1658,SNA,EWR,-3
2,14,1662,FLL,EWR,34
2,14,1666,EWR,BOS,13
2,14,1666,IAH,EWR,1
2,14,1695,SEA,EWR,76
2,14,1696,EWR,SEA,63
2,14,1716,DFW,EWR,7
2,14,1719,BZN,EWR,33
2,14,1727,MCO,EWR,-1
2,14,1741,EWR,ORD,-2
2,14,1753,EWR,CLE,-3
2,14,1760,PDX,EWR,9
2,14,1764,MCO,EWR,58
2,14,1771,DEN,EWR,-5
2,14,1775,EWR,BOS,112
2,14,1775,MCO,EWR,35
2,14,1783,EWR,TPA,-2
2,14,1784,EWR,MCO,-4
2,14,1788,EWR,MCO,5
2,14,1794,SFO,EWR,21
2,14,1796,SFO,EWR,3
2,14,1799,SFO,EWR,13
2,14,1803,SJU,EWR,
2,14,1807,LAX,EWR,4
2,14,1808,EWR,DFW,27
2,14,1814,TPA,EWR,50
2,14,1817,EWR,LAX,-2
2,14,1818,EWR,ORD,3
2,14,1819,EWR,DEN,0
2,14,1821,EWR,DEN,6
2,14,1825,SJU,EWR,17
2,14,1827,EWR,SAN,50
2,14,1827,SAN,EWR,45
2,14,1837,EWR,AUS,52
2,14,1849,RDU,EWR,-4
2,14,1856,SAT,EWR,0
2,14,1857,EWR,RSW,50
2,14,1861,PBI,EWR,-8
2,14,1865,EWR,EGE,24
2,14,1866,EWR,DFW,1
2,14,1867,IAH,EWR,174
2,14,1871,EWR,LAX,66
2,14,1878,EWR,MIA,97
2,14,1882,LAX,EWR,-2
2,14,1885,EWR,SFO,3
2,14,1890,EWR,TPA,17
2,14,1898,PBI,EWR,0
2,14,1908,EWR,MCO,32
2,14,1908,PBI,EWR,17
2,14,1925,EWR,SAT,25
2,14,1925,PBI,EWR,2
2,14,1927,DFW,EWR,27
2,14,1929,EWR,PHX,26
2,14,1929,SEA,EWR,7
2,14,1933,MCO,EWR,18
2,14,1935,PBI,EWR,42
2,14,1936,MIA,EWR,1072
2,14,1939,EWR,MCO,5
2,14,1946,BOS,EWR,2
2,14,1959,MIA,EWR,-9
2,14,1960,EWR,LAX,4
2,14,1960,LAX,EWR,5
2,14,1961,EWR,DEN,-1
2,14,1961,LAX,EWR,-2
2,14,1965,MCO,EWR,3
2,14,1970,EWR,ATL,0
2,14,1972,IAD,EWR,141
2,14,1974,MIA,EWR,122
2,14,1976,PHX,EWR,11
2,14,1978,EWR,SFO,-3
2,14,1979,IAH,EWR,68
2,14,1983,EWR,TPA,0
2,14,1985,EWR,RSW,26
2,14,1985,FLL,EWR,-7
2,14,1986,DFW,EWR,236
2,14,1987,MSP,EWR,2
2,14,1989,EWR,ATL,7
2,14,1991,EWR,SFO,-5
2,14,1992,EWR,IAD,13
2,14,1995,ORD,EWR,112
2,14,1997,LAX,EWR,19
2,14,2001,EWR,ORD,1
2,14,2006,EWR,SFO,3
2,14,2007,MSY,EWR,-2
2,14,2011,SLC,EWR,56
2,14,2012,EWR,SNA,3
2,14,2015,EWR,ORD,8
2,14,2016,EWR,BOS,-3
2,14,2034,EWR,RDU,261
2,14,2035,EWR,MIA,44
2,14,2037,EWR,IAH,2
2,14,2041,EWR,PBI,2
2,14,2043,FLL,EWR,0
2,14,2047,BOS,EWR,-4
2,14,2424,RSW,EWR,13
3,9,321,CLT,EWR,-1
3,9,321,EWR,PHX,60
3,9,367,MIA,EWR,24
3,9,373,EWR,MIA,1
3,9,1286,CLT,EWR,-1
3,9,1286,EWR,CLT,0
3,9,1301,EWR,MIA,-2
3,9,1324,ORD,EWR,-3
3,9,1328,MIA,EWR,34
3,9,1364,CLT,EWR,3
3,9,1364,EWR,CLT,-5
3,9,1380,CLT,EWR,80
3,9,1384,CLT,EWR,16
3,9,1451,EWR,CLT,-5
3,9,1455,PHX,EWR,25
3,9,1467,PHX,EWR,103
3,9,1468,EWR,PHX,-6
3,9,1489,CLT,EWR,30
3,9,1496,CLT,EWR,10
3,9,2178,DFW,EWR,8
3,9,2181,EWR,DFW,5
3,6,8,SEA,EWR,22
3,6,11,EWR,SEA,34
3,6,17,EWR,SEA,-3
3,6,757,EWR,PDX,-6
3,6,772,SAN,EWR,21
3,6,773,EWR,SAN,-6
3,6,774,PDX,EWR,-8
3,11,1289,EWR,SJU,-4
3,11,1290,SJU,EWR,-5
3,11,1406,FLL,EWR,-3
3,11,1443,EWR,PBI,-2
3,11,1444,PBI,EWR,67
3,11,1511,EWR,RSW,42
3,11,1512,RSW,EWR,91
3,11,1727,EWR,MCO,14
3,11,1728,MCO,EWR,11
3,11,1827,EWR,MCO,-7
3,11,1943,EWR,PBI,-1
3,11,1944,PBI,EWR,36
3,12,3764,BNA,EWR,-10
3,12,3767,EWR,CMH,5
3,12,3773,BTV,EWR,37
3,12,3774,BUF,EWR,24
3,12,3785,EWR,BTV,44
3,12,3786,EWR,BUF,32
3,12,3787,EWR,CHS,38
3,12,3789,EWR,GSP,131
3,12,3792,CLE,EWR,133
3,12,3794,EWR,ORF,356
3,12,3795,EWR,PWM,28
3,12,3804,BTV,EWR,37
3,12,3809,EWR,PWM,2
3,12,3810,JAX,EWR,53
3,12,3811,EWR,CMH,-5
3,12,3811,MKE,EWR,-1
3,12,3812,EWR,SAV,7
3,12,3815,EWR,CMH,97
3,12,3824,CMH,EWR,22
3,12,3829,EWR,BUF,31
3,12,3831,EWR,ROC,43
3,12,3832,EWR,MKE,45
3,12,3845,EWR,DAY,-1
3,12,3861,EWR,OMA,136
3,12,3864,EWR,ROC,
3,12,3866,OMA,EWR,24
3,9,952,DFW,EWR,0
3,9,1037,EWR,MIA,63
3,9,1037,MIA,EWR,-2
3,9,1056,ORD,EWR,56
3,9,2483,EWR,CLT,92
3,9,2531,EWR,CLT,-3
3,9,2548,EWR,PHX,2
3,9,2578,EWR,ORD,-3
3,9,2638,EWR,DFW,32
3,9,2694,CLT,EWR,-2
3,11,5,EWR,FLL,7
3,11,6,FLL,EWR,73
3,11,12,RSW,EWR,19
3,11,27,EWR,MCO,4
3,11,28,MCO,EWR,-2
3,11,127,EWR,MCO,109
3,11,205,EWR,FLL,105
3,11,211,EWR,RSW,47
3,11,228,MCO,EWR,67
3,11,244,PBI,EWR,46
3,11,705,EWR,FLL,105
3,11,706,FLL,EWR,126
3,11,805,EWR,FLL,2
3,11,811,EWR,RSW,-10
3,11,812,RSW,EWR,-5
3,11,828,MCO,EWR,37
3,11,927,EWR,MCO,69
3,11,928,MCO,EWR,4
3,11,1005,EWR,FLL,68
3,11,1143,EWR,PBI,-9
3,12,4372,DCA,EWR,173
3,12,4374,EWR,BTV,0
3,12,4377,EWR,JAX,170
3,12,4380,EWR,GSO,-2
3,12,4389,MKE,EWR,10
3,12,4393,EWR,IND,-7
3,12,4401,MKE,EWR,166
3,12,4406,EWR,FNT,170
3,12,4409,EWR,MHT,27
3,12,4413,LEX,EWR,171
3,12,4417,OMA,EWR,134
3,12,4422,EWR,MEM,-5
3,12,4424,JAX,EWR,87
3,12,4425,MSN,EWR,-2
3,12,4445,ORF,EWR,455
3,12,4455,STL,EWR,
3,12,4457,EWR,LEX,-2
3,12,4458,EWR,IND,156
3,12,4459,BTV,EWR,181
3,15,1178,SFO,EWR,128
3,15,156,LAX,EWR,-4
3,15,161,EWR,LAX,37
3,15,162,LAX,EWR,66
3,15,165,EWR,LAX,8
3,15,166,LAX,EWR,116
3,15,167,EWR,LAX,8
3,15,169,EWR,LAX,39
3,15,170,LAX,EWR,30
3,15,174,SFO,EWR,66
3,15,176,SFO,EWR,17
3,15,182,SFO,EWR,185
3,15,183,EWR,SFO,76
3,15,187,EWR,SFO,144
3,15,193,EWR,SFO,224
3,15,195,EWR,SFO,223
3,8,381,AUS,EWR,-3
3,8,499,AUS,EWR,118
3,8,1615,DEN,EWR,12
3,8,3108,DEN,EWR,0
3,8,3460,DEN,EWR,116
3,8,382,EWR,AUS,36
3,8,3132,EWR,AUS,30
3,8,1694,EWR,DEN,40
3,8,1937,EWR,DEN,10
3,8,3484,EWR,DEN,13
3,8,735,EWR,LAS,177
3,8,165,EWR,MCO,100
3,8,1678,EWR,MCO,6
3,8,374,EWR,MDW,25
3,8,1150,EWR,MDW,98
3,8,1615,EWR,MDW,41
3,8,1682,EWR,MDW,-2
3,8,1684,EWR,MDW,26
3,8,3342,EWR,MDW,-3
3,8,3490,EWR,MDW,3
3,8,1415,EWR,PHX,6
3,8,2979,EWR,STL,0
3,8,3449,EWR,STL,35
3,8,2184,LAS,EWR,0
3,8,242,MCO,EWR,88
3,8,734,MCO,EWR,148
3,8,165,MDW,EWR,87
3,8,1149,MDW,EWR,104
3,8,1681,MDW,EWR,
3,8,1689,MDW,EWR,
3,8,1691,MDW,EWR,-2
3,8,1828,MDW,EWR,4
3,8,2209,MDW,EWR,39
3,8,3449,PHX,EWR,16
3,8,2106,STL,EWR,76
3,8,3077,STL,EWR,22
3,9,1537,EWR,DFW,9
3,9,1542,EWR,CLT,-4
3,9,1564,DFW,EWR,0
3,9,1598,EWR,ORD,13
3,9,1598,PHX,EWR,-5
3,9,1614,EWR,MIA,-5
3,9,1615,EWR,CLT,5
3,9,2249,CLT,EWR,42
3,9,2262,EWR,DFW,69
3,9,2321,EWR,DFW,-5
3,9,2390,DFW,EWR,44
3,11,1973,EWR,TPA,57
3,11,1990,SJU,EWR,-1
3,11,2006,FLL,EWR,-4
3,11,2028,MCO,EWR,-1
3,11,2074,TPA,EWR,13
3,11,2106,FLL,EWR,39
3,11,2280,EWR,BOS,-6
3,11,2379,BOS,EWR,-7
3,11,2580,EWR,BOS,60
3,11,2679,BOS,EWR,3
3,12,3885,EWR,GRR,136
3,12,3886,EWR,BTV,8
3,12,3886,IND,EWR,-6
3,12,3889,EWR,JAX,4
3,12,3898,BUF,EWR,97
3,12,3899,MEM,EWR,-5
3,12,3907,EWR,DCA,10
3,12,3908,EWR,GSO,62
3,12,3912,PWM,EWR,91
3,12,3914,MSN,EWR,51
3,12,3943,JAX,EWR,60
3,12,3949,JAX,EWR,
3,12,3950,GSO,EWR,
3,12,3954,EWR,CHS,-4
3,12,3955,EWR,JAX,103
3,12,3961,SYR,EWR,13
3,12,3970,EWR,PWM,45
3,12,3989,BUF,EWR,-10
3,12,3989,EWR,BTV,11
3,12,3992,IND,EWR,0
3,12,3996,EWR,STL,52
3,12,3998,EWR,IND,24
3,12,4006,EWR,DCA,
3,12,4009,EWR,BUF,4
3,12,4010,JAX,EWR,-3
3,12,4016,EWR,MSN,41
3,12,4016,FWA,EWR,-9
3,12,4029,STL,EWR,1
3,12,4039,EWR,DCA,50
3,12,4041,EWR,RIC,7
3,12,4059,EWR,MKE,130
3,12,4062,EWR,DSM,16
3,12,4068,PWM,EWR,3
3,12,4082,EWR,CHA,-7
3,12,4085,EWR,CLE,-3
3,12,4091,CHS,EWR,-10
3,12,4091,EWR,CAK,12
3,12,4099,STL,EWR,298
3,5,917,TTN,MCO,613
3,5,920,MCO,TTN,195
3,5,290,TPA,TTN,14
3,5,901,TTN,ATL,-5
3,5,902,ATL,TTN,-5
3,5,909,TTN,DTW,-4
3,5,910,DTW,TTN,-11
3,5,933,TTN,CLT,5
3,5,932,CLT,TTN,81
3,5,939,TTN,PBI,-7
3,5,938,PBI,TTN,-2
3,5,913,TTN,TPA,43
3,10,130,MCO,EWR,15
3,10,138,MCO,ACY,-5
3,10,140,MCO,EWR,11
3,10,149,EWR,MCO,-1
3,10,151,ACY,PBI,-6
3,10,152,PBI,ACY,-11
3,10,159,EWR,MCO,38
3,10,936,RSW,ACY,-13
3,10,938,RSW,ACY,-19
3,10,943,ACY,RSW,-4
3,10,945,ACY,RSW,117
3,9,132,DFW,EWR,71
3,9,1072,EWR,PHX,6
3,9,1078,MIA,EWR,-4
3,9,1108,EWR,CLT,66
3,9,1121,CLT,EWR,108
3,9,1134,EWR,DFW,29
3,9,1229,DFW,EWR,2
3,9,1262,EWR,CLT,-6
3,9,1280,PHX,EWR,-3
3,11,305,EWR,FLL,30
3,11,306,FLL,EWR,-7
3,11,327,EWR,MCO,-3
3,11,328,MCO,EWR,22
3,11,506,FLL,EWR,-4
3,11,527,EWR,MCO,-6
3,11,543,EWR,PBI,40
3,11,544,PBI,EWR,37
3,11,573,EWR,TPA,21
3,11,574,TPA,EWR,96
3,11,605,EWR,FLL,-5
3,11,643,EWR,PBI,25
3,11,644,PBI,EWR,-4
3,7,504,ATL,EWR,96
3,7,575,EWR,ATL,-5
3,7,673,EWR,ATL,-2
3,7,812,EWR,ATL,-4
3,7,816,EWR,MSP,-4
3,7,1352,EWR,SLC,-9
3,7,1352,SLC,EWR,-3
3,7,1467,ATL,EWR,14
3,7,1467,EWR,ATL,12
3,7,1487,ATL,EWR,63
3,7,1487,EWR,ATL,53
3,7,1491,DTW,EWR,-3
3,7,1491,EWR,DTW,-6
3,7,1807,MSP,EWR,16
3,7,1829,DTW,EWR,60
3,7,1878,ATL,EWR,-1
3,7,1966,ATL,EWR,0
3,7,2141,EWR,ATL,-6
3,7,2256,EWR,DTW,-4
3,7,2280,ATL,EWR,10
3,7,2280,EWR,ATL,44
3,7,2415,ATL,EWR,0
3,7,2420,ATL,EWR,4
3,7,2420,EWR,ATL,7
3,7,2519,EWR,MSP,14
3,7,2519,MSP,EWR,-5
3,7,2842,EWR,MSP,-6
3,12,4103,RIC,EWR,53
3,12,4104,EWR,AVL,5
3,12,4106,EWR,BNA,18
3,12,4111,CHS,EWR,-4
